r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.941709942618359719e-01,6.282286684068776328e-01,4.842246853081257100e-08
1.984466078214651930e+00,3.850476965210234970e-01,1.557942495980364970e-07
2.970885251858462084e+00,2.257659052148893175e-01,2.525772618417318640e-07
3.953428515193252224e+00,1.256057487875206213e-01,2.952652659194668629e-07
4.932095868219064982e+00,6.906768103763330502e-02,2.897899520562120586e-07
5.906887310935829305e+00,3.744064124965693768e-02,2.560973511013633703e-07
6.877802843343587824e+00,1.632598561115640445e-02,1.942771468486424820e-07
7.844842465442326329e+00,6.519069372795650852e-03,8.335268759118781830e-08
8.808006177232044820e+00,2.524014208806134914e-03,2.095141190637160095e-08
9.767293978712771718e+00,5.893373219379304147e-04,8.027814619987063181e-08
1.072270586988446439e+01,1.527418049276232459e-04,7.488671689922318964e-08
1.167424185074717968e+01,-1.509119710571345859e-03,7.714626099175291853e-08
1.262190192130086075e+01,-3.966661968307921490e-03,7.877652288794903697e-08
1.356568608154552180e+01,-6.120512844293516871e-03,4.588514738090347108e-08
1.450559433148117705e+01,-7.856142471940262897e-03,2.094753474467270188e-08
1.544162667110781229e+01,-1.099588823848959493e-02,1.865920137156919341e-08
1.637378310042544172e+01,-1.316465734373675582e-02,2.015673920296758921e-08
1.730206361943405113e+01,-1.392637896625000850e-02,1.647961641277104279e-08
1.822646822813365475e+01,-1.192026400283395515e-02,3.950685842810697404e-08
1.914699692652423835e+01,-6.385944746397732852e-03,4.084647653069084451e-08
2.006364971460583035e+01,-8.650291726546458036e-04,1.627016134559355305e-08
2.097642659237838814e+01,4.924472139586465701e-03,2.622652807164189013e-08
2.188532755984194011e+01,8.965857535010637175e-03,2.176225032363686663e-08
2.279035261699647208e+01,1.189211466321582825e-02,2.916490581158556430e-08
2.369150176384199824e+01,1.319244067129032166e-02,4.790678637259406189e-08
2.458877500037850439e+01,1.528598599585112398e-02,5.198185778256904748e-08
2.548217232660599052e+01,1.327001893439475923e-02,3.928368071104968910e-08
2.637169374252449927e+01,1.023597691066077328e-02,2.595303444030334492e-08
2.725733924813397380e+01,7.067546169669493804e-03,2.768914687650024497e-08
2.813910884343442831e+01,2.550499477970139938e-03,2.561185982321157104e-08
2.901700252842586281e+01,2.230629218280378396e-04,2.356379167046352426e-08
2.989102030310830571e+01,-2.028690976693437280e-05,2.196691386557685047e-08
3.076116216748171439e+01,1.192766443087651257e-03,1.768941742401043713e-08
3.162742812154611727e+01,3.604297470782418054e-03,1.745830367746677865e-08
3.248981816530151434e+01,5.977635610758843046e-03,2.943650827534428497e-08
3.334833229874789140e+01,1.049765387873146869e-02,1.761412410790103362e-08
3.420297052188524844e+01,1.433753857189672479e-02,1.793301803375351679e-08
3.505373283471362811e+01,1.586946929354986560e-02,4.088026039982062397e-08
3.590061923723297355e+01,1.652734452475126264e-02,4.593933165499168026e-08
3.674362972944329897e+01,1.602573292159159557e-02,5.262644022706762165e-08
3.758276431134460438e+01,1.521183435742314884e-02,4.780506693008576332e-08
3.841802298293690399e+01,1.071945548137852311e-02,5.449335757799192525e-08
3.924940574422021200e+01,8.938701503929063694e-03,4.207987146261806104e-08
4.007691259519448579e+01,5.159714900989407355e-03,3.467814009367330037e-08
4.090054353585975377e+01,3.588848381676470762e-03,2.473146177652305237e-08
4.172029856621600175e+01,3.148180572268168605e-03,1.912490033694183703e-08
4.253617768626322970e+01,1.884084998428031720e-03,1.466131835752125333e-08
4.334818089600145186e+01,2.955084577623631401e-03,2.237703152852559234e-08
4.415630819543066821e+01,8.267801479622957856e-04,1.685605315107479391e-08
4.496055958455086454e+01,3.443068266462517932e-03,1.225135113355347253e-08
4.576093506336204086e+01,2.578149449479561275e-03,2.208710257705347128e-08
4.655743463186421138e+01,2.519619698554228637e-03,2.082036028861274501e-08
4.735005829005736189e+01,1.679469674783720711e-03,2.146038632166558142e-08
4.813880603794153501e+01,-4.775265649213406450e-04,2.333477919540351212e-08
4.892367787551665970e+01,-4.625746698736221685e-04,1.880819490476653199e-08
4.970467380278277858e+01,8.659729165263260883e-04,1.531440594872872288e-08
5.048179381973989166e+01,2.656305420654237436e-03,1.101607819089001271e-08
5.125503792638798473e+01,4.242208327444116009e-03,7.702921859825648653e-09
5.202440612272708620e+01,8.651883734521859104e-03,1.193632865198356738e-08
5.278989840875715345e+01,7.814392640064244527e-03,1.915963918841443056e-08
5.355151478447820068e+01,8.315145431613837901e-03,2.655983343528309531e-08
5.430925524989024211e+01,7.058495678751232870e-03,1.785231622164309621e-08
5.506311980499326353e+01,6.416914111213999940e-03,3.509880177600338638e-08
5.581310844978727914e+01,5.833153877142340307e-03,4.257680431564573765e-08
5.655922118427227474e+01,5.277763316864942690e-03,5.349379996240328943e-08
5.730145800844826454e+01,7.752405655376510413e-03,4.966229553556155151e-08
5.803981892231524853e+01,6.489672653549162853e-03,3.313720347068127592e-08
5.877430392587321251e+01,4.898632621623681335e-03,2.782192631578828113e-08
5.950491301912215647e+01,5.876705181614391357e-03,2.751970063798017793e-08
6.023164620206210884e+01,4.691884781201530012e-03,2.341069440829316610e-08
