r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.941709942618359719e-01,9.989362410274621462e-01,7.837041186542707004e-09
1.984466078214651930e+00,9.971155906620358111e-01,1.412271925456936802e-08
2.970885251858462084e+00,9.947412545311044019e-01,2.949319639862830412e-08
3.953428515193252224e+00,9.918747377362039375e-01,5.536608338782682402e-08
4.932095868219064982e+00,9.885539681885331387e-01,9.226034878438886412e-08
5.906887310935829305e+00,9.848067477750211962e-01,1.432422659077098761e-07
6.877802843343587824e+00,9.800428966096319527e-01,2.136493474009742511e-07
7.844842465442326329e+00,9.748857300504276679e-01,3.314098525625059711e-07
8.808006177232044820e+00,9.695710503541604686e-01,4.737041915325588060e-07
9.767293978712771718e+00,9.639187246553960753e-01,6.495413130896267034e-07
1.072270586988446439e+01,9.579453842079758141e-01,8.762243344520078485e-07
1.167424185074717968e+01,9.516633936437851604e-01,1.149040871548350979e-06
1.262190192130086075e+01,9.450876731421916643e-01,1.473759605260260699e-06
1.356568608154552180e+01,9.386347677708933857e-01,1.785571100730572151e-06
1.450559433148117705e+01,9.320014931878950470e-01,2.203296066672460369e-06
1.544162667110781229e+01,9.245977578087214432e-01,2.670486935921131633e-06
1.637378310042544172e+01,9.174651664537682993e-01,3.136299102001599904e-06
1.730206361943405113e+01,9.094085011410010244e-01,3.694263461150539198e-06
1.822646822813365475e+01,9.008436231412130235e-01,4.392728747019581372e-06
1.914699692652423835e+01,8.924957938701347793e-01,5.070089069947993356e-06
2.006364971460583035e+01,8.842699639085973562e-01,5.843390510949700454e-06
2.097642659237838814e+01,8.758660393516993770e-01,6.674889472118906658e-06
2.188532755984194011e+01,8.670538092939136243e-01,7.588270471790197012e-06
2.279035261699647208e+01,8.577367481652754533e-01,8.596303650138313360e-06
2.369150176384199824e+01,8.484970734782403268e-01,9.645286649642658257e-06
2.458877500037850439e+01,8.402907420052053711e-01,1.065845451455271405e-05
2.548217232660599052e+01,8.318068103693173621e-01,1.180368057201366899e-05
2.637169374252449927e+01,8.221595110924369010e-01,1.315259279293271052e-05
2.725733924813397380e+01,8.132872663930913459e-01,1.441611200479943462e-05
2.813910884343442831e+01,8.048205713969223130e-01,1.567495987025234908e-05
2.901700252842586281e+01,7.957057851178710450e-01,1.711918475875521406e-05
2.989102030310830571e+01,7.870564785774916139e-01,1.851904643821465610e-05
3.076116216748171439e+01,7.783324208216310103e-01,1.997899082621950692e-05
3.162742812154611727e+01,7.690527194230963870e-01,2.147092996514334410e-05
3.248981816530151434e+01,7.609797841606744662e-01,2.301405242876722998e-05
3.334833229874789140e+01,7.523100272233547159e-01,2.478111013538841439e-05
3.420297052188524844e+01,7.429878981091561085e-01,2.655002379463056059e-05
3.505373283471362811e+01,7.344720588799609207e-01,2.825986711652709503e-05
