index,energy_per_site
0.000000000000000000e+00,-3.769796144670041205e-01
1.000000000000000000e+00,-2.254956517919161740e+00
2.000000000000000000e+00,-2.170454717709228376e+00
3.000000000000000000e+00,-2.198400681990336114e+00
4.000000000000000000e+00,-2.243066529558264133e+00
5.000000000000000000e+00,-2.221269951199244641e+00
6.000000000000000000e+00,-2.091363068220247090e+00
7.000000000000000000e+00,-2.186544811077199224e+00
8.000000000000000000e+00,-2.167190785900212191e+00
9.000000000000000000e+00,-2.160743421946570209e+00
