r,r_error,G,G_error
4.000000000000000888e+00,2.677958695487380229e-16,6.425540646832934577e-01,1.571936463543376549e-03
4.358898943540668647e+00,2.677958695487380229e-16,5.825985759156510069e-01,9.582708736879623837e-03
4.358898943540672200e+00,2.677958695487380229e-16,6.055985417304997620e-01,1.627049818871914057e-03
4.358898943540673088e+00,0.000000000000000000e+00,6.163719166181542697e-01,7.616851619445976071e-04
4.358898943540673976e+00,0.000000000000000000e+00,6.143112001217759799e-01,7.014752511445427859e-04
4.358898943540673976e+00,2.677958695487380229e-16,6.229536429072509707e-01,2.749624193772802483e-03
4.358898943540674864e+00,2.677958695487380229e-16,6.103338978962706829e-01,1.149229999236921814e-03
4.358898943540679305e+00,2.677958695487380229e-16,6.440452115765190610e-01,3.209666225146600056e-03
4.582575694955836276e+00,0.000000000000000000e+00,5.962002706229453386e-01,3.459290449329654928e-03
4.582575694955837164e+00,2.677958695487380229e-16,6.083165496714921794e-01,2.124913479475459312e-03
4.582575694955838053e+00,2.677958695487380229e-16,6.041761467466781887e-01,1.539287812518616919e-03
4.582575694955840717e+00,2.677958695487380229e-16,6.119254447958112353e-01,6.783993999995977832e-04
4.582575694955841605e+00,2.677958695487380229e-16,6.046457597390868521e-01,7.470994271167826807e-04
4.582575694955841605e+00,0.000000000000000000e+00,6.188866505637272697e-01,1.858968953598833700e-03
4.582575694955843382e+00,2.677958695487380229e-16,6.424084889245335050e-01,2.238484538105282341e-03
4.999999999999999112e+00,2.677958695487380229e-16,5.992745004626752747e-01,1.576250820279010909e-03
5.000000000000000000e+00,0.000000000000000000e+00,5.973217243222461725e-01,6.581343726416853017e-04
5.000000000000000888e+00,0.000000000000000000e+00,6.016909130567441588e-01,2.829349297260869665e-03
5.000000000000005329e+00,2.677958695487380229e-16,6.244516654434953962e-01,2.171372259837035541e-03
5.196152422706624918e+00,0.000000000000000000e+00,5.130308131183564102e-01,5.749019006098993016e-03
5.196152422706629359e+00,2.677958695487380229e-16,5.686105739561404526e-01,5.780208849381501986e-03
5.196152422706631135e+00,2.677958695487380229e-16,5.812126669231219012e-01,2.661748912330655706e-03
5.196152422706631135e+00,0.000000000000000000e+00,6.282701785076604262e-01,2.396567990092343670e-03
5.196152422706632024e+00,0.000000000000000000e+00,5.902669189892808532e-01,8.967747574252437574e-04
5.196152422706632912e+00,0.000000000000000000e+00,6.339172792012289781e-01,3.321056915908841140e-03
5.196152422706632912e+00,2.677958695487380229e-16,6.513829018122133663e-01,5.571068353200692852e-03
5.196152422706634688e+00,2.677958695487380229e-16,5.628754680346663708e-01,5.509746706846118357e-03
5.291502622129173439e+00,2.677958695487380229e-16,5.059558637585435115e-01,3.526669562935139980e-03
5.291502622129178768e+00,2.677958695487380229e-16,5.723552236556717077e-01,3.500308768621829096e-03
5.291502622129179656e+00,0.000000000000000000e+00,6.637498126764422857e-01,2.406763872965676006e-03
5.291502622129180544e+00,0.000000000000000000e+00,5.927389233416286984e-01,7.566360253934246516e-04
5.291502622129180544e+00,2.677958695487380229e-16,5.972097540009011496e-01,6.968067284845797437e-04
5.291502622129184097e+00,2.677958695487380229e-16,5.916333457598004220e-01,1.219518102814857053e-03
5.291502622129185873e+00,2.677958695487380229e-16,5.918814274689044863e-01,5.267689993042922944e-03
5.567764362830016189e+00,2.677958695487380229e-16,5.411641704804268649e-01,4.821775197396371317e-03
5.567764362830018854e+00,0.000000000000000000e+00,5.801881781483578804e-01,2.810028936427966424e-03
5.567764362830019742e+00,2.677958695487380229e-16,5.907436419944955830e-01,1.765139955459068188e-03
5.567764362830019742e+00,5.355917390974760458e-16,5.896477947453256929e-01,9.846533137566827916e-04
5.567764362830021518e+00,2.677958695487380229e-16,5.822739610439967572e-01,1.353351916185457178e-03
5.567764362830025071e+00,5.355917390974760458e-16,5.908360737221000081e-01,1.985063922358779216e-03
5.567764362830025071e+00,2.677958695487380229e-16,6.139751958202531723e-01,1.856885994930007697e-03
5.567764362830025071e+00,0.000000000000000000e+00,5.972163686431554153e-01,5.394458999308448903e-03
5.567764362830025959e+00,0.000000000000000000e+00,5.924784058519025898e-01,1.720823552839952650e-03
5.999999999999993783e+00,0.000000000000000000e+00,5.326854644973250119e-01,4.096751093180888391e-03
5.999999999999999112e+00,5.355917390974760458e-16,5.567641940973984127e-01,2.522788509758734123e-03
5.999999999999999112e+00,0.000000000000000000e+00,6.168683148939071437e-01,3.615775926011202072e-03
6.000000000000000000e+00,0.000000000000000000e+00,5.767373194785445634e-01,9.089838506478839812e-04
6.000000000000000888e+00,2.677958695487380229e-16,5.996409520907247659e-01,2.344621964863408646e-03
6.000000000000002665e+00,2.677958695487380229e-16,5.988307099288592283e-01,4.482470576971630746e-03
6.082762530298214010e+00,2.677958695487380229e-16,5.332475083203008781e-01,3.155998182585258681e-03
6.082762530298217563e+00,2.677958695487380229e-16,5.438795220863252844e-01,1.089219604574064547e-02
6.082762530298217563e+00,0.000000000000000000e+00,5.464264972346211113e-01,3.607232845322853095e-03
6.082762530298217563e+00,2.677958695487380229e-16,5.789224100805330231e-01,1.143771566688890932e-03
6.082762530298219339e+00,0.000000000000000000e+00,5.759828828604756090e-01,5.407825982746130786e-04
6.082762530298219339e+00,2.677958695487380229e-16,5.988237380542640320e-01,1.873766076969336086e-03
6.082762530298220227e+00,2.677958695487380229e-16,5.804203354740538057e-01,1.127357514671164032e-03
6.082762530298222892e+00,2.677958695487380229e-16,5.950444067233824352e-01,1.793821788202048031e-03
6.244997998398394756e+00,2.677958695487380229e-16,5.391542983602058969e-01,2.820493494138581053e-03
6.244997998398397421e+00,0.000000000000000000e+00,5.683794542161669794e-01,1.271824935168588142e-03
6.244997998398397421e+00,2.677958695487380229e-16,5.735386435478784239e-01,1.392064692885074985e-03
6.244997998398398309e+00,2.677958695487380229e-16,5.807718046038435888e-01,1.580736623604755194e-03
6.244997998398400973e+00,2.677958695487380229e-16,5.914931441864961226e-01,1.650147712073179529e-03
6.244997998398402750e+00,2.677958695487380229e-16,5.652609029983562960e-01,1.432110340848206757e-03
6.557438524301995031e+00,0.000000000000000000e+00,5.496990537451543757e-01,6.568724606815725883e-03
6.557438524301995031e+00,2.677958695487380229e-16,5.472870082587877327e-01,4.032835557807175689e-03
6.557438524301999472e+00,5.355917390974760458e-16,5.447022032636134048e-01,3.143478194097467163e-03
6.557438524301999472e+00,0.000000000000000000e+00,5.768268807579284285e-01,8.787466595786099562e-04
6.557438524302000360e+00,0.000000000000000000e+00,5.660596109608758697e-01,5.988980925458989475e-04
6.557438524302001248e+00,0.000000000000000000e+00,5.602308099487917081e-01,1.006655037302550118e-03
6.557438524302001248e+00,2.677958695487380229e-16,5.796554302906958833e-01,1.927356074992187668e-03
6.557438524302001248e+00,5.355917390974760458e-16,5.873544560742568477e-01,1.933608002601097144e-03
6.557438524302001248e+00,8.033876086462140687e-16,5.745321080105708633e-01,5.314199135100503187e-03
6.928203230275507885e+00,2.677958695487380229e-16,5.392166104401676652e-01,2.552501356702106643e-03
6.928203230275508773e+00,2.677958695487380229e-16,6.407838988502700950e-01,5.698630247649959235e-03
6.928203230275508773e+00,0.000000000000000000e+00,5.555003908090058173e-01,7.718845016718050341e-04
6.928203230275508773e+00,2.677958695487380229e-16,6.031488006800519441e-01,2.211208239342858563e-03
6.928203230275513214e+00,8.033876086462140687e-16,5.547641660693541921e-01,1.790604719601182355e-03
6.928203230275514102e+00,0.000000000000000000e+00,5.593603195112568649e-01,3.363213003835850354e-03
6.999999999999994671e+00,2.677958695487380229e-16,5.315286110510195616e-01,3.219114702785799090e-03
6.999999999999999112e+00,5.355917390974760458e-16,5.074584307123152227e-01,1.014470397311313492e-02
6.999999999999999112e+00,2.677958695487380229e-16,5.590670009354266057e-01,1.413835044432597363e-03
6.999999999999999112e+00,0.000000000000000000e+00,5.525777719737038352e-01,6.730708686854979970e-04
7.000000000000000000e+00,0.000000000000000000e+00,5.489373950076616993e-01,6.612127564042795955e-04
7.000000000000000888e+00,0.000000000000000000e+00,5.725134613704198072e-01,1.355553408063527856e-03
7.000000000000000888e+00,2.677958695487380229e-16,5.783857960505279783e-01,1.696736192299523865e-03
7.000000000000000888e+00,5.355917390974760458e-16,5.467433940392104619e-01,9.025465276727448558e-04
7.000000000000005329e+00,0.000000000000000000e+00,5.745889196665587839e-01,1.768485626939820350e-03
7.211102550927974697e+00,2.677958695487380229e-16,4.974320302511479608e-01,5.890068292799811346e-03
7.211102550927976473e+00,0.000000000000000000e+00,5.492965433259781038e-01,1.494846249384230693e-03
7.211102550927976473e+00,2.677958695487380229e-16,6.231788519090334377e-01,1.811214684136573791e-03
7.211102550927976473e+00,5.355917390974760458e-16,5.474624929882069280e-01,9.939357074464510739e-04
7.211102550927976473e+00,8.033876086462140687e-16,5.682689971686375463e-01,1.409730027115078943e-03
7.211102550927979138e+00,2.677958695487380229e-16,5.599362751386699477e-01,3.162948526536261268e-03
7.211102550927980914e+00,2.677958695487380229e-16,5.359571988998240721e-01,5.780076514402220783e-03
7.211102550927984467e+00,2.677958695487380229e-16,5.856990859898302260e-01,2.730661785426477875e-03
7.549834435270748045e+00,5.355917390974760458e-16,5.193609229806687155e-01,2.178800535824681334e-03
7.549834435270748045e+00,0.000000000000000000e+00,5.477280972628038036e-01,1.721205739899183979e-03
7.549834435270749822e+00,2.677958695487380229e-16,5.249404378587478881e-01,6.352540903575644481e-04
7.549834435270752486e+00,8.033876086462140687e-16,5.545389605476879202e-01,7.064038186812928756e-04
7.549834435270752486e+00,5.355917390974760458e-16,5.433612350805435698e-01,2.165920747345458953e-03
7.549834435270752486e+00,2.677958695487380229e-16,5.716507471566140142e-01,1.365367675193973358e-03
7.549834435270754263e+00,0.000000000000000000e+00,5.650347117517414697e-01,1.594100672445703274e-03
7.810249675906647759e+00,0.000000000000000000e+00,4.729798102858976949e-01,5.222790055399264761e-03
7.810249675906650424e+00,2.677958695487380229e-16,5.480504485574699824e-01,2.554157130079035259e-03
7.810249675906652200e+00,0.000000000000000000e+00,4.958519322892867565e-01,3.826199587649996119e-03
7.810249675906652200e+00,2.677958695487380229e-16,5.173446132264274411e-01,1.939465289300027536e-03
7.810249675906652200e+00,5.355917390974760458e-16,5.452742644897634605e-01,7.709444072997789429e-04
7.810249675906655753e+00,2.677958695487380229e-16,5.509449036250138043e-01,1.726421397102165071e-03
7.810249675906657529e+00,2.677958695487380229e-16,5.567274980711014454e-01,7.144365249944695760e-03
7.810249675906660194e+00,8.033876086462140687e-16,5.244903661062171318e-01,1.748949399659551190e-03
7.810249675906660194e+00,5.355917390974760458e-16,5.617075754057406778e-01,2.636438414400773308e-03
7.937253933193764155e+00,2.677958695487380229e-16,4.883884878640522564e-01,4.443008631716154240e-03
7.937253933193767708e+00,0.000000000000000000e+00,4.543196802525379940e-01,7.445950254497446345e-03
7.937253933193769484e+00,2.677958695487380229e-16,5.581359571074230308e-01,3.833203050973467939e-03
7.937253933193772149e+00,8.033876086462140687e-16,4.957364875365273815e-01,3.193053881798321812e-03
7.937253933193772149e+00,5.355917390974760458e-16,5.035767678668091607e-01,1.918627580565103810e-03
7.937253933193772149e+00,2.677958695487380229e-16,5.663839904563396921e-01,2.504639315040129745e-03
7.937253933193772149e+00,0.000000000000000000e+00,5.386694584702641508e-01,8.455953637769746730e-04
7.937253933193773037e+00,0.000000000000000000e+00,5.748002537713471360e-01,2.991828153774915740e-03
7.937253933193773925e+00,0.000000000000000000e+00,5.657156938586150874e-01,2.780780906285011938e-03
7.937253933193773925e+00,2.677958695487380229e-16,5.285277753961374891e-01,5.710723001641311233e-03
7.937253933193773925e+00,5.355917390974760458e-16,5.803733373730393108e-01,2.704601076110620898e-03
7.999999999999999112e+00,2.677958695487380229e-16,5.358343745527052171e-01,1.035913947704703844e-03
7.999999999999999112e+00,0.000000000000000000e+00,5.203519642685080493e-01,2.085655984788597084e-03
8.000000000000000000e+00,0.000000000000000000e+00,5.315441400257353566e-01,1.200787625658618048e-03
8.000000000000001776e+00,0.000000000000000000e+00,5.342021089530070155e-01,2.698033189229972258e-03
8.000000000000001776e+00,5.355917390974760458e-16,5.511396580619548624e-01,2.095098383064913656e-03
8.185352771872443256e+00,0.000000000000000000e+00,5.187569678323685762e-01,4.745248781158133491e-03
8.185352771872446809e+00,0.000000000000000000e+00,5.109717114315183162e-01,1.904127387327300474e-03
8.185352771872446809e+00,5.355917390974760458e-16,5.174520796508690346e-01,1.004402884041231004e-03
8.185352771872448585e+00,5.355917390974760458e-16,5.425409970007218918e-01,4.891540383510505248e-04
8.185352771872453914e+00,5.355917390974760458e-16,5.492693325472781662e-01,1.475789470820287191e-03
8.185352771872455691e+00,5.355917390974760458e-16,5.768320947119544018e-01,2.554042955728235125e-03
8.544003745317525045e+00,0.000000000000000000e+00,5.100011254922350856e-01,5.743809616724280045e-03
8.544003745317526821e+00,5.355917390974760458e-16,5.114811283577873624e-01,3.039120673214963566e-03
8.544003745317528598e+00,5.355917390974760458e-16,5.259991568032483800e-01,7.071636960220279008e-04
8.544003745317530374e+00,5.355917390974760458e-16,5.192397195896579776e-01,3.166820754860004243e-03
8.544003745317535703e+00,5.355917390974760458e-16,5.610723281503671167e-01,2.855189458117227477e-03
8.544003745317537479e+00,5.355917390974760458e-16,5.336802759697992782e-01,3.020498664348648509e-03
8.660254037844381969e+00,0.000000000000000000e+00,4.872752661684330300e-01,2.632115294809835374e-03
8.660254037844383745e+00,0.000000000000000000e+00,3.046350467085603975e-01,7.158213018275141025e-03
8.660254037844383745e+00,5.355917390974760458e-16,5.164814616101977007e-01,1.659430995282137455e-03
8.660254037844385522e+00,5.355917390974760458e-16,5.401135511436980785e-01,1.166042653579724359e-03
8.660254037844390851e+00,5.355917390974760458e-16,5.271066467243644693e-01,8.791579735456985780e-04
8.717797887081344399e+00,5.355917390974760458e-16,4.887811488718004083e-01,3.329581956106936538e-03
8.717797887081344399e+00,0.000000000000000000e+00,3.251555657137809030e-01,5.994968654207244625e-03
8.717797887081346175e+00,0.000000000000000000e+00,5.241899727787244778e-01,1.086255670251905356e-03
8.717797887081347952e+00,0.000000000000000000e+00,5.302017226869676358e-01,6.173364415172510498e-04
8.717797887081347952e+00,5.355917390974760458e-16,5.489109934641903665e-01,1.275638234515618025e-03
8.888194417315586904e+00,5.355917390974760458e-16,4.953136523239421996e-01,2.946020157091483200e-03
8.888194417315586904e+00,0.000000000000000000e+00,3.911334268879857468e-01,3.797682171284915212e-03
8.888194417315588680e+00,0.000000000000000000e+00,5.271014186800105916e-01,6.969983396274728434e-04
8.888194417315590456e+00,0.000000000000000000e+00,5.361634714895736620e-01,7.100940973502331078e-04
8.999999999999994671e+00,5.355917390974760458e-16,5.046932334471713189e-01,6.811749631221166237e-03
8.999999999999998224e+00,5.355917390974760458e-16,4.932667703486089406e-01,3.968148315380880600e-03
8.999999999999998224e+00,0.000000000000000000e+00,4.838091608663745435e-01,2.182889156069822787e-03
9.000000000000000000e+00,0.000000000000000000e+00,5.154195308327924607e-01,6.968194434380113513e-04
9.000000000000001776e+00,0.000000000000000000e+00,5.424777607261237478e-01,4.405236833441737374e-03
9.000000000000001776e+00,5.355917390974760458e-16,5.488312943942200706e-01,2.336436622099902737e-03
9.165151389911674329e+00,5.355917390974760458e-16,5.125242474507309964e-01,3.935268243684461077e-03
9.165151389911676105e+00,5.355917390974760458e-16,5.021848134375246353e-01,1.443855247614700410e-03
9.165151389911681434e+00,5.355917390974760458e-16,5.219524268668053191e-01,6.837232277186089564e-04
9.165151389911683211e+00,5.355917390974760458e-16,4.879377843462874842e-01,2.257889498622905888e-03
9.165151389911683211e+00,0.000000000000000000e+00,5.557007761134841184e-01,1.018813149331546835e-03
9.539392014169450817e+00,0.000000000000000000e+00,4.895872604517825244e-01,7.528142656170108520e-03
9.539392014169452594e+00,0.000000000000000000e+00,4.991898217569843421e-01,3.641659714052673975e-03
9.539392014169452594e+00,5.355917390974760458e-16,4.909626069325065401e-01,1.172753519149963590e-03
9.539392014169454370e+00,5.355917390974760458e-16,5.117961491910306693e-01,6.036993241434228993e-04
9.539392014169459699e+00,5.355917390974760458e-16,5.241576010868431723e-01,8.238045791449453547e-04
9.539392014169461476e+00,5.355917390974760458e-16,5.329753454871769547e-01,2.893102564742782747e-03
9.539392014169463252e+00,5.355917390974760458e-16,5.407623765896737433e-01,3.485788265823793614e-03
9.643650760992953153e+00,5.355917390974760458e-16,4.724606583849071950e-01,2.671912021306607765e-03
9.643650760992953153e+00,0.000000000000000000e+00,4.987583626633743106e-01,1.531215324822636070e-03
9.643650760992954929e+00,0.000000000000000000e+00,5.164906202377680389e-01,6.212404492828630916e-04
9.643650760992956705e+00,0.000000000000000000e+00,5.261970904094614987e-01,9.509627476881116941e-04
9.643650760992958482e+00,5.355917390974760458e-16,5.390392795857891217e-01,2.445074289176981178e-03
9.848857801796102152e+00,0.000000000000000000e+00,5.152358861584730443e-01,1.357501375243313092e-03
9.848857801796102152e+00,5.355917390974760458e-16,5.051057903919109471e-01,7.915587809800985570e-04
9.848857801796103928e+00,5.355917390974760458e-16,5.153834919136912607e-01,2.205444698746462581e-03
9.848857801796105704e+00,5.355917390974760458e-16,5.070656820181933533e-01,2.726009773387070689e-03
9.848857801796111033e+00,5.355917390974760458e-16,5.228053237723547797e-01,3.584569912793106414e-03
9.999999999999998224e+00,5.355917390974760458e-16,5.021830227304574512e-01,3.290667634048547764e-03
9.999999999999998224e+00,0.000000000000000000e+00,3.279900918835074730e-01,3.382062777290033035e-03
1.000000000000000000e+01,0.000000000000000000e+00,4.967351142996123681e-01,8.203238467401005336e-04
1.000000000000000178e+01,0.000000000000000000e+00,5.443755099928951902e-01,9.193318355794529708e-04
1.014889156509221380e+01,0.000000000000000000e+00,4.631994601038011417e-01,7.191050341557204441e-03
1.014889156509221557e+01,5.355917390974760458e-16,5.027889900870196049e-01,1.184993010452406372e-03
1.014889156509221735e+01,5.355917390974760458e-16,5.039753582678697663e-01,7.460976235308366998e-04
1.014889156509221912e+01,5.355917390974760458e-16,5.013799653150141644e-01,9.685082556385944718e-04
1.014889156509222445e+01,5.355917390974760458e-16,5.186319368956092690e-01,2.744297407541954753e-03
1.014889156509222623e+01,5.355917390974760458e-16,5.451486472733015898e-01,4.388813944605914411e-03
1.039230484541325872e+01,5.355917390974760458e-16,4.618062754597401787e-01,3.704391604474210724e-03
1.039230484541326227e+01,5.355917390974760458e-16,4.828198563671344257e-01,3.586125059593107262e-03
1.039230484541326227e+01,0.000000000000000000e+00,4.783882383117875059e-01,1.516136269692598291e-03
1.039230484541326405e+01,0.000000000000000000e+00,5.033910434722154159e-01,8.664993524901796898e-04
1.039230484541326582e+01,0.000000000000000000e+00,5.397802797710474776e-01,1.781046924077137180e-03
1.039230484541326582e+01,5.355917390974760458e-16,5.693620151407876584e-01,2.620693543669744968e-03
1.044030650891054179e+01,5.355917390974760458e-16,4.751343649056515295e-01,4.184770092303610051e-03
1.044030650891054890e+01,5.355917390974760458e-16,4.942235747816386970e-01,2.762752607678793399e-03
1.044030650891055068e+01,5.355917390974760458e-16,4.832925427126065210e-01,8.330415907597405736e-04
1.044030650891055068e+01,0.000000000000000000e+00,5.140611964268946288e-01,7.455369903646963782e-04
1.044030650891055245e+01,0.000000000000000000e+00,4.995937488532435355e-01,1.834465628220700688e-03
1.044030650891055423e+01,0.000000000000000000e+00,5.810605879328256673e-01,4.568761186974937445e-03
1.053565375285273653e+01,5.355917390974760458e-16,4.930161080161765685e-01,4.394847614629704240e-03
1.053565375285273653e+01,0.000000000000000000e+00,5.079144098235668370e-01,1.796405492926815084e-03
1.053565375285273831e+01,0.000000000000000000e+00,4.944579289358209673e-01,8.076377558247665360e-04
1.053565375285274008e+01,0.000000000000000000e+00,5.114067153300335677e-01,1.639753221560064219e-03
1.053565375285274186e+01,5.355917390974760458e-16,5.552642911242192669e-01,5.647592216434083219e-03
1.058300524425835754e+01,5.355917390974760458e-16,4.940831846420817297e-01,4.581807153360447846e-03
1.058300524425835931e+01,0.000000000000000000e+00,5.204382680752387413e-01,3.977617191902011774e-03
1.058300524425836109e+01,0.000000000000000000e+00,4.731889413691706125e-01,1.257582420995521357e-03
1.058300524425836109e+01,5.355917390974760458e-16,5.063031248083452729e-01,8.975963837488667389e-04
1.058300524425836819e+01,5.355917390974760458e-16,5.476504476410399835e-01,1.942549015451425524e-03
1.081665382639195805e+01,1.071183478194952092e-15,4.996132903645831846e-01,4.303088196991469196e-03
1.081665382639196160e+01,5.355917390974760458e-16,4.663399363763462424e-01,7.781735619544451893e-03
1.081665382639196871e+01,1.071183478194952092e-15,4.852646556701793457e-01,2.987694797951467428e-03
1.081665382639196871e+01,5.355917390974760458e-16,4.670155016503544920e-01,1.013366637338785617e-03
1.081665382639196871e+01,0.000000000000000000e+00,4.985680092645756178e-01,8.659703391023127221e-04
1.081665382639197048e+01,0.000000000000000000e+00,5.047703294870067303e-01,3.020707973039717890e-03
1.081665382639197226e+01,0.000000000000000000e+00,5.784504545475938064e-01,2.627755658936293398e-03
1.099999999999999822e+01,0.000000000000000000e+00,5.069351105669747115e-01,1.809849711334912724e-03
1.100000000000000000e+01,0.000000000000000000e+00,4.857385342472955170e-01,9.326908906328553513e-04
1.100000000000000178e+01,0.000000000000000000e+00,5.113607305926316515e-01,2.492979784755998667e-03
1.100000000000000178e+01,1.071183478194952092e-15,5.220415930895592194e-01,5.704844189237054559e-03
1.113552872566003771e+01,0.000000000000000000e+00,5.081820594829049575e-01,4.742780431378820945e-03
1.113552872566003948e+01,5.355917390974760458e-16,4.842845703777139965e-01,2.774018497916499321e-03
1.113552872566003948e+01,1.071183478194952092e-15,4.939436027258899409e-01,5.928277081773881312e-04
1.113552872566004304e+01,5.355917390974760458e-16,4.604793699926277295e-01,1.712261706163880487e-03
1.113552872566005014e+01,1.071183478194952092e-15,5.176214604143881681e-01,9.268365001920914146e-04
