index,energy_per_site
0.000000000000000000e+00,-3.160830568627292503e-01
1.000000000000000000e+00,-2.885515426094178437e+00
2.000000000000000000e+00,-2.888660137196970012e+00
3.000000000000000000e+00,-2.888001805562877777e+00
4.000000000000000000e+00,-2.885274622872983752e+00
5.000000000000000000e+00,-2.886165521026000658e+00
6.000000000000000000e+00,-2.887754825069222875e+00
7.000000000000000000e+00,-2.886002087489205614e+00
8.000000000000000000e+00,-2.888091233390842394e+00
9.000000000000000000e+00,-2.886441645545966939e+00
