r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,9.800676632857482362e-01,1.400041111230531385e-04
1.969112433147053309e+00,9.743880606622260521e-01,2.353480036008940212e-04
2.942130881557602606e+00,9.709453165188324242e-01,3.069686870537047469e-04
3.907457484526176472e+00,9.682406661409338477e-01,3.925959872062815431e-04
4.865092242052753591e+00,9.661141451326289431e-01,4.504355674456480391e-04
5.815035154137369489e+00,9.643866590108017833e-01,5.065028634881696759e-04
6.757286220780002850e+00,9.628415894696061850e-01,6.036425816617188361e-04
7.691845441980646569e+00,9.614788044878013196e-01,7.057017569288635394e-04
8.618712817739321963e+00,9.604193554509028452e-01,7.891989626477889175e-04
9.537888348056007715e+00,9.591154291250161279e-01,9.151110760254720783e-04
1.044937203293071804e+01,9.579477315721226516e-01,9.779725230042719646e-04
1.135316387236343161e+01,9.569467334169995398e-01,1.040523242566482971e-03
1.224926386635418396e+01,9.559928593577433631e-01,1.119529955632601013e-03
1.313767201490294667e+01,9.551434260005658983e-01,1.224191102737394454e-03
1.401838831800973395e+01,9.544548645664145958e-01,1.316097157408713681e-03
1.489141277567453869e+01,9.536545656443705665e-01,1.427733353297274506e-03
1.575674538789736090e+01,9.529747686629015391e-01,1.513345263025481094e-03
1.661438615467820767e+01,9.524317897725027571e-01,1.604126904985942728e-03
1.746433507601707191e+01,9.519104826642490469e-01,1.700726160078795332e-03
1.830659215191395361e+01,9.513773226861341747e-01,1.815625979657557298e-03
1.914115738236885278e+01,9.509520663864861056e-01,1.920059786951671581e-03
1.996803076738176230e+01,9.505251303410047203e-01,2.037358921804070539e-03
2.078721230695270350e+01,9.500661556330233237e-01,2.155200837697356705e-03
2.159870200108166216e+01,9.496384853219680400e-01,2.265586865850781253e-03
2.240249984976864539e+01,9.492021642289372174e-01,2.411994902926549705e-03
2.319860585301364608e+01,9.487908189317171281e-01,2.514147597275297359e-03
2.398702001081665003e+01,9.483806093026474482e-01,2.637631072917725767e-03
2.476774232317768565e+01,9.480003432585517587e-01,2.742647039172338951e-03
2.554077279009674584e+01,9.476178102690261396e-01,2.838940503062983064e-03
2.630611141157382349e+01,9.472341737697880237e-01,2.942101163720714421e-03
2.706375818760891860e+01,9.468566852328148542e-01,3.008099308420303375e-03
2.781371311820203118e+01,9.466765921028275077e-01,3.091793132337846643e-03
