index,energy_per_site
0.000000000000000000e+00,4.988130928177786361e-01
1.000000000000000000e+00,1.554810430706034530e-01
2.000000000000000000e+00,1.554113331572040124e-01
3.000000000000000000e+00,1.553021089692260548e-01
4.000000000000000000e+00,1.550950972935179750e-01
5.000000000000000000e+00,1.549042834620838194e-01
6.000000000000000000e+00,1.548738842288507056e-01
7.000000000000000000e+00,1.548148766192093961e-01
8.000000000000000000e+00,1.547871461089005973e-01
9.000000000000000000e+00,1.547457686629396811e-01
