index,energy_per_site
0.000000000000000000e+00,4.977021895113298983e-02
1.000000000000000000e+00,2.399510327635604942e-03
2.000000000000000000e+00,2.540147385574955622e-03
3.000000000000000000e+00,2.490157452672871630e-03
4.000000000000000000e+00,2.437225317757313846e-03
5.000000000000000000e+00,2.580231274103496081e-03
6.000000000000000000e+00,2.502712885531574102e-03
7.000000000000000000e+00,2.550542917388614553e-03
8.000000000000000000e+00,2.544114086298137570e-03
9.000000000000000000e+00,2.413361171950465737e-03
