index,energy_per_site
0.000000000000000000e+00,-2.620134685288557641e-01
1.000000000000000000e+00,-2.366549882273019101e+00
2.000000000000000000e+00,-2.372888170069824998e+00
3.000000000000000000e+00,-2.371232366411959003e+00
4.000000000000000000e+00,-2.385405733302225162e+00
5.000000000000000000e+00,-2.352806783422540793e+00
6.000000000000000000e+00,-2.404347271097323713e+00
7.000000000000000000e+00,-2.377459168280561919e+00
8.000000000000000000e+00,-2.366110951887169023e+00
9.000000000000000000e+00,-2.385687454646810313e+00
