r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770414201183399427e-01,5.627414230280817220e-01,5.307339794141094358e-03
1.938934911242604642e+00,4.454933294455972193e-01,7.890882865695674972e-03
2.885680473372783439e+00,3.817301209886850843e-01,1.176606853196861605e-02
3.817278106508876334e+00,3.391021467087041441e-01,1.530557150367659915e-02
4.733727810650883328e+00,3.089590968565144591e-01,1.849946160075484347e-02
5.635029585798818630e+00,2.861648597862554433e-01,2.095162167802604170e-02
6.521183431952664478e+00,2.633894763909444547e-01,2.407739479793350595e-02
7.392189349112427976e+00,2.405455833452525283e-01,2.778208062438199469e-02
8.248047337278105573e+00,2.227664713590615797e-01,3.028685721710162176e-02
9.088757396449704373e+00,2.094071286798685205e-01,3.097531851505345643e-02
9.914319526627220824e+00,1.983653416456571672e-01,3.300117618853946194e-02
1.072473372781065137e+01,1.907375471380916288e-01,3.415544802943134423e-02
1.151999999999999602e+01,1.806298623610489429e-01,3.521340838581447225e-02
1.230011834319526542e+01,1.682313989003756116e-01,3.656371452415507761e-02
1.306508875739645248e+01,1.604974530601881444e-01,3.758978274574262257e-02
1.381491124260355008e+01,1.517116761591355001e-01,3.893322855952221356e-02
1.454958579881656533e+01,1.447228265871882691e-01,4.023242159228879872e-02
1.526911242603550534e+01,1.370803594180646789e-01,4.131730311011300866e-02
1.597349112426035944e+01,1.283787759574942788e-01,4.243731516130348769e-02
1.666272189349112409e+01,1.215370702757460480e-01,4.394901400094664706e-02
1.733680473372780995e+01,1.188190065627372782e-01,4.493488492003055307e-02
1.799573964497041345e+01,1.109457778610420664e-01,4.665514429890558340e-02
1.863952662721893816e+01,1.050627330603031567e-01,4.799427662979446202e-02
1.926816568047337341e+01,1.030821837935298052e-01,5.132884915574986023e-02
1.988165680473372632e+01,9.856915089635621963e-02,5.105942092534043047e-02
2.048000000000000043e+01,9.763909604806743359e-02,5.088914030506980213e-02
2.106319526627219219e+01,1.031352242482959092e-01,5.267990206660429914e-02
2.163124260355029804e+01,9.575193867810480319e-02,5.058439326092389887e-02
2.218414201183431800e+01,9.220717639772331442e-02,4.999320241768250711e-02
2.272189349112426271e+01,9.589142425107181900e-02,4.832673942262490779e-02
2.324449704142012152e+01,8.600619266943804186e-02,4.798747055241908005e-02
2.375195266272189443e+01,9.158351609666512405e-02,4.530842687947015529e-02
2.424426035502958499e+01,8.261234326332589362e-02,4.575063093503276002e-02
2.472142011834319675e+01,8.056103919416006398e-02,4.308392176470197260e-02
2.518343195266272261e+01,8.255250731027272137e-02,4.347211250807727495e-02
2.563029585798816612e+01,7.717535123602264902e-02,4.190996371231831691e-02
2.606201183431952728e+01,7.107036454095884415e-02,4.466395195743310537e-02
2.647857988165680609e+01,6.766710078813427398e-02,4.018913698249375333e-02
2.688000000000000256e+01,6.328921735334082366e-02,4.290307235796080726e-02
2.726627218934911312e+01,5.250127766018845149e-02,4.006338949611370354e-02
2.763739644970414133e+01,5.741932490267521311e-02,4.811114991322829743e-02
2.799337278106509075e+01,4.734792523651015772e-02,4.154547397709933143e-02
2.833420118343195426e+01,4.059784739457639180e-02,4.339329695363768058e-02
2.865988165680473543e+01,5.562903263629714185e-02,5.333869222580087111e-02
2.897041420118343069e+01,2.770837896562205332e-02,4.016899327692734917e-02
2.926579881656804716e+01,3.538428849032573820e-02,4.731071689430422361e-02
2.954603550295858128e+01,3.739144261069507480e-02,5.085236484408740126e-02
2.981112426035502949e+01,2.951092005566630788e-02,4.642485832833066067e-02
3.006106508875739536e+01,1.270273308253621822e-02,5.173263562384418368e-02
3.029585798816568243e+01,3.193081967101640828e-02,4.989172520019670432e-02
3.051550295857988360e+01,2.173913067212078845e-02,4.720797825984836271e-02
3.071999999999999886e+01,2.116331519792945953e-02,5.609290206959712671e-02
3.090934911242603533e+01,2.515387000438642703e-02,4.354935246143381428e-02
3.108355029585798945e+01,2.664522628914783517e-02,5.466024842587390714e-02
3.124260355029585767e+01,1.213343392348417010e-02,5.775685951833167686e-02
3.138650887573964710e+01,9.679463898820177270e-03,5.418744894218898572e-02
3.151526627218935062e+01,8.415510703527410985e-03,5.282254938767775437e-02
3.162887573964497179e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.172733727810651061e+01,9.620566315587816830e-03,6.264716129404170053e-02
3.181065088757396353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187881656804733765e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193183431952662588e+01,1.264782802503364514e-02,6.703557108525516617e-02
3.196970414201183530e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199242603550295883e+01,-2.032442925579162202e-02,6.264837998994714219e-02
