index,energy_per_site
0.000000000000000000e+00,4.971952643788747350e-01
1.000000000000000000e+00,2.411028342218751730e-01
2.000000000000000000e+00,2.347313236518867585e-01
3.000000000000000000e+00,2.483596584991617506e-01
4.000000000000000000e+00,2.701107180421451481e-01
5.000000000000000000e+00,2.614838420174033784e-01
6.000000000000000000e+00,2.590030743941623692e-01
7.000000000000000000e+00,2.477772489247495324e-01
8.000000000000000000e+00,2.556463202269588786e-01
9.000000000000000000e+00,2.437030917760188153e-01
