index,energy_per_site
0.000000000000000000e+00,1.502573268440954568e-01
1.000000000000000000e+00,1.277477808954172178e-01
2.000000000000000000e+00,1.244846273519484708e-01
3.000000000000000000e+00,1.223513269958400596e-01
4.000000000000000000e+00,1.220243331053535024e-01
5.000000000000000000e+00,1.258307124110346620e-01
6.000000000000000000e+00,1.230764972808755381e-01
7.000000000000000000e+00,1.199893531072859648e-01
8.000000000000000000e+00,1.245809956249361028e-01
9.000000000000000000e+00,1.314000857933369515e-01
