index,energy_per_site
0.000000000000000000e+00,1.282450167431503085e-01
1.000000000000000000e+00,9.530731342703178954e-02
2.000000000000000000e+00,8.942218611988533850e-02
3.000000000000000000e+00,8.675058611223342153e-02
4.000000000000000000e+00,8.837750670218101623e-02
5.000000000000000000e+00,8.282960670800686154e-02
6.000000000000000000e+00,9.038501841691592986e-02
7.000000000000000000e+00,8.767625148869155616e-02
8.000000000000000000e+00,8.502205125225116567e-02
9.000000000000000000e+00,9.100015707426112321e-02
