r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.941709942618359719e-01,8.323962196094659705e-01,5.834749955044076994e-04
1.984466078214651930e+00,7.881656676815259610e-01,8.437214637225052410e-04
2.970885251858462084e+00,7.635299111769980884e-01,1.016736703959399092e-03
3.953428515193252224e+00,7.462530453812785680e-01,1.292679379798800402e-03
4.932095868219064982e+00,7.327034130535390322e-01,1.362441405154696944e-03
5.906887310935829305e+00,7.216233102470636096e-01,1.369082037019274996e-03
6.877802843343587824e+00,7.114144958827504084e-01,1.391115454850496737e-03
7.844842465442326329e+00,7.027603641697196535e-01,1.446544417021757315e-03
8.808006177232044820e+00,6.957591616757859976e-01,1.557693966241221984e-03
9.767293978712771718e+00,6.892202464145584795e-01,1.642063470885616770e-03
1.072270586988446439e+01,6.836242706345260212e-01,1.699893331551286706e-03
1.167424185074717968e+01,6.788499425947890353e-01,1.835039094730361474e-03
1.262190192130086075e+01,6.745738387663802182e-01,1.964670883044287823e-03
1.356568608154552180e+01,6.709041134023860931e-01,2.012218037243139641e-03
1.450559433148117705e+01,6.671683474117909851e-01,2.053853949086228460e-03
1.544162667110781229e+01,6.633934152675489138e-01,2.107446143179543541e-03
1.637378310042544172e+01,6.600429195303472163e-01,2.201980099063508781e-03
1.730206361943405113e+01,6.564655718618208624e-01,2.342632261412119256e-03
1.822646822813365475e+01,6.527956607469126427e-01,2.464848429240976049e-03
1.914699692652423835e+01,6.493900132941742287e-01,2.619973149246940594e-03
2.006364971460583035e+01,6.463977040601708302e-01,2.768984253286133328e-03
2.097642659237838814e+01,6.435209256498877206e-01,2.968546572612840682e-03
2.188532755984194011e+01,6.410194878641255478e-01,3.210920805871168328e-03
2.279035261699647208e+01,6.384546778845739956e-01,3.488619724344675481e-03
2.369150176384199824e+01,6.356839134019401927e-01,3.823115002154942651e-03
2.458877500037850439e+01,6.333382324579324152e-01,4.190403836617716607e-03
2.548217232660599052e+01,6.310152980046792592e-01,4.589598206958266785e-03
2.637169374252449927e+01,6.283666051752417880e-01,5.006991898374044125e-03
2.725733924813397380e+01,6.259415420177559808e-01,5.290387155687739304e-03
2.813910884343442831e+01,6.240497760743634048e-01,5.613822205722348961e-03
2.901700252842586281e+01,6.217933305845690928e-01,6.047428113015304238e-03
2.989102030310830571e+01,6.197187014808106520e-01,6.398078190387513665e-03
3.076116216748171439e+01,6.179755779377436031e-01,6.745898343416568792e-03
3.162742812154611727e+01,6.162872777050965034e-01,7.099974121369707902e-03
3.248981816530151434e+01,6.144050140391221770e-01,7.452740407198715951e-03
3.334833229874789140e+01,6.126978286725948131e-01,7.888087798909296580e-03
3.420297052188524844e+01,6.111873878092940471e-01,8.263238715977366811e-03
3.505373283471362811e+01,6.098472936097327768e-01,8.689597665876246796e-03
3.590061923723297355e+01,6.084039082319451230e-01,9.072232018255703759e-03
3.674362972944329897e+01,6.071092250066469909e-01,9.473806013058416742e-03
3.758276431134460438e+01,6.059098510215468192e-01,9.835661026612516761e-03
3.841802298293690399e+01,6.045412116747671538e-01,1.017587499501004106e-02
3.924940574422021200e+01,6.030705353140057845e-01,1.059741361785768339e-02
4.007691259519448579e+01,6.018199122763681075e-01,1.091428963919356329e-02
4.090054353585975377e+01,6.004506372418118021e-01,1.130122957894353491e-02
4.172029856621600175e+01,5.991506100111385624e-01,1.153036045157036608e-02
4.253617768626322970e+01,5.979889794953153759e-01,1.181321996761293923e-02
