r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,4.085894234495769384e-01,2.959504046779265745e-03
1.969112433147053309e+00,4.087026217055124144e-01,2.702970261152405542e-03
2.942130881557602606e+00,4.088085570724644402e-01,2.557650331159448242e-03
3.907457484526176472e+00,4.079967572861901148e-01,2.433312067121335808e-03
4.865092242052753591e+00,4.095386627338850616e-01,2.776746597267836826e-03
5.815035154137369489e+00,4.084324235915855472e-01,2.261661563409560205e-03
6.757286220780002850e+00,4.092195153334582391e-01,2.780179197367695348e-03
7.691845441980646569e+00,4.093224019681399040e-01,2.595759959768245348e-03
8.618712817739321963e+00,4.084863678993293501e-01,2.724460567337669628e-03
9.537888348056007715e+00,4.087543350085223737e-01,2.573181790598838906e-03
1.044937203293071804e+01,4.080958472845727658e-01,2.470409048610261015e-03
1.135316387236343161e+01,4.088471968506726673e-01,2.227498418302718049e-03
1.224926386635418396e+01,4.086756812756566770e-01,2.438734551133010450e-03
1.313767201490294667e+01,4.090922263401902126e-01,2.529920970918750952e-03
1.401838831800973395e+01,4.089880459633719600e-01,2.374483691476805217e-03
1.489141277567453869e+01,4.086686804510512583e-01,2.610933253609086166e-03
1.575674538789736090e+01,4.084539943019016572e-01,2.413489880872477390e-03
1.661438615467820767e+01,4.075060120868311819e-01,2.151239657387948867e-03
1.746433507601707191e+01,4.081568260474414123e-01,2.335526278243268798e-03
1.830659215191395361e+01,4.077532343419765226e-01,2.614783263150072777e-03
1.914115738236885278e+01,4.077008582720197949e-01,2.329891101953262406e-03
1.996803076738176230e+01,4.075108910330174083e-01,2.404058818396964062e-03
2.078721230695270350e+01,4.081853010624805211e-01,2.333160015157851892e-03
2.159870200108166216e+01,4.079314685000867691e-01,2.356016418540006312e-03
2.240249984976864539e+01,4.078236466902583901e-01,2.265269104391869157e-03
2.319860585301364608e+01,4.076837963856553837e-01,2.316647981729702977e-03
2.398702001081665003e+01,4.081273216449348706e-01,2.137328378969082215e-03
2.476774232317768565e+01,4.077078045549597518e-01,2.036600636533175517e-03
2.554077279009674584e+01,4.076820064021230983e-01,2.444024264725287634e-03
2.630611141157382349e+01,4.079406148794987308e-01,2.011474238869149795e-03
2.706375818760891860e+01,4.086939252392691180e-01,2.147348524726879013e-03
2.781371311820203118e+01,4.079085427542225029e-01,2.436982008315085463e-03
2.855597620335316833e+01,4.079580003701246405e-01,2.018704851693350899e-03
2.929054744306231584e+01,4.077480330969940336e-01,2.051832129636714953e-03
3.001742683732948791e+01,4.076385103934747622e-01,2.208923956083396704e-03
3.073661438615468455e+01,4.075982080531364016e-01,2.480442025128033572e-03
3.144811008953789155e+01,4.081853185050319799e-01,2.206030220628027883e-03
3.215191394747911602e+01,4.080210269267425249e-01,2.594223394325868501e-03
3.284802595997836505e+01,4.075776210146754841e-01,2.331614609636403507e-03
3.353644612703563155e+01,4.082965089567986983e-01,2.476829782553677077e-03
3.421717444865092261e+01,4.077022425260022898e-01,2.505896512338136404e-03
3.489021092482423114e+01,4.081961757037278482e-01,2.798825562371124506e-03
3.555555555555555003e+01,4.076130156017433448e-01,2.666385429352876452e-03
3.621320834084490059e+01,4.081360956647707705e-01,2.868272819810305848e-03
3.686316928069226151e+01,4.086362192012665262e-01,2.468553182134292957e-03
3.750543837509764700e+01,4.089794348128067969e-01,2.702324304608563939e-03
3.814001562406104995e+01,4.078593067495488445e-01,2.846409251149515946e-03
3.876690102758247747e+01,4.076043983448107699e-01,2.878985747246510032e-03
3.938609458566192245e+01,4.086022792564349970e-01,2.857666958267124531e-03
3.999759629829938490e+01,4.082233453239907384e-01,2.490304205760877996e-03
4.060140616549486481e+01,4.086924853717132100e-01,2.731638813289148909e-03
4.119752418724836218e+01,4.096879085565395817e-01,2.998821133138253932e-03
4.178595036355989123e+01,4.086133011550233118e-01,2.851955832519415153e-03
4.236668469442942353e+01,4.090928528178754409e-01,3.311493555396588951e-03
4.293972717985697329e+01,4.091292020303539112e-01,3.305201242204297649e-03
4.350507781984255473e+01,4.088239242591772404e-01,3.358274226654786154e-03
4.406273661438615363e+01,4.087195981607542605e-01,3.223153211589894779e-03
4.461270356348777000e+01,4.100821845720273862e-01,3.536538306436163431e-03
4.515497866714740383e+01,4.091094702130972927e-01,3.545082663474467821e-03
4.568956192536505512e+01,4.091036670836805667e-01,3.380326126522785208e-03
4.621645333814073808e+01,4.087371905240984038e-01,3.386257135548005701e-03
4.673565290547442430e+01,4.086756859288643295e-01,3.301430302654288947e-03
4.724716062736614219e+01,4.088718749522855522e-01,4.055201053919474385e-03
4.775097650381587755e+01,4.088075015999721451e-01,3.741527970667087206e-03
4.824710053482363037e+01,4.086738186464399791e-01,3.309237385977176031e-03
4.873553272038940065e+01,4.093988667720018793e-01,3.781317676581444267e-03
4.921627306051318840e+01,4.079225864453558947e-01,3.837610218154254623e-03
4.968932155519500071e+01,4.085144186981585213e-01,3.987368998172323258e-03
5.015467820443483049e+01,4.091872592510613638e-01,3.770475817179625745e-03
5.061234300823267773e+01,4.074619888217130836e-01,4.222748861143089255e-03
5.106231596658854244e+01,4.082099250762510345e-01,3.838290203677097601e-03
5.150459707950243171e+01,4.087660496200587468e-01,4.347614074735527308e-03
5.193918634697433845e+01,4.084681560868475558e-01,4.154034462135685647e-03
5.236608376900426975e+01,4.071858554816232822e-01,4.041215948538763938e-03
5.278528934559221142e+01,4.065414435716484531e-01,4.133743682348740497e-03
5.319680307673817765e+01,4.069679671517106301e-01,4.048988734842808024e-03
5.360062496244215424e+01,4.076889122819684075e-01,3.842552629694021699e-03
5.399675500270416251e+01,4.065935747865683236e-01,4.063136334215438489e-03
5.438519319752418824e+01,4.056977402688918266e-01,4.080980958265120577e-03
5.476593954690223143e+01,4.057391987554596069e-01,4.126160306335720923e-03
5.513899405083829208e+01,4.074584064457004162e-01,4.383828004736695615e-03
5.550435670933237020e+01,4.074420576252695270e-01,4.737192256427842814e-03
5.586202752238447289e+01,4.085151780610493666e-01,4.805787676930598114e-03
5.621200648999459304e+01,4.064287820452132105e-01,5.105569894453806934e-03
5.655429361216273065e+01,4.067652462191833074e-01,5.034972131923024993e-03
5.688888888888888573e+01,4.062441386536266297e-01,4.595124567683461780e-03
5.721579232017306538e+01,4.067284582551187189e-01,4.721081500403192209e-03
5.753500390601526249e+01,4.056209781651086699e-01,4.259792749343231655e-03
5.784652364641547706e+01,4.055771720309065409e-01,4.996302952257503961e-03
5.815035154137371620e+01,4.038317782474458162e-01,5.245521797973468070e-03
5.844648759088997281e+01,4.065173722345850615e-01,4.949537388193530653e-03
5.873493179496423977e+01,4.074399940759027006e-01,5.588431516695824622e-03
5.901568415359653841e+01,4.061953514546783328e-01,5.193937728891473253e-03
5.928874466678684740e+01,4.056030306031987442e-01,5.593456748967337924e-03
5.955411333453518097e+01,4.060395096834858442e-01,5.276401897218506096e-03
5.981179015684153910e+01,4.060114613519297810e-01,4.981874283485961986e-03
6.006177513370590759e+01,4.039650798695893497e-01,5.222524175530633521e-03
6.030406826512830065e+01,4.047391669836698513e-01,5.944663940426130402e-03
6.053866955110871118e+01,4.057333733263345232e-01,6.080036303594942189e-03
6.076557899164713916e+01,4.062869559043772449e-01,5.393485665500558253e-03
6.098479658674358461e+01,4.076572681886879712e-01,6.126286364471400861e-03
6.119632233639805463e+01,4.060724521161365730e-01,6.111596545026535578e-03
6.140015624061054211e+01,4.066279736808613987e-01,6.102591725057599122e-03
6.159629829938104706e+01,4.072694122606649869e-01,6.456702712111022854e-03
6.178474851270956947e+01,4.059121074359501868e-01,6.276245355616426672e-03
6.196550688059611645e+01,4.061841232693148007e-01,6.662406308700301490e-03
6.213857340304068089e+01,4.048259949482805875e-01,5.182310764098434566e-03
6.230394808004326279e+01,4.050755426379948898e-01,7.026540774083956178e-03
6.246163091160386927e+01,4.084909821132419738e-01,7.090559730190802538e-03
6.261162189772249320e+01,4.051691187130525562e-01,6.852520780525772452e-03
6.275392103839913460e+01,4.027532231348348590e-01,6.322594246780425045e-03
6.288852833363379347e+01,4.050466950641550268e-01,7.223371078353521720e-03
6.301544378342647690e+01,3.950482553689364518e-01,1.404738913046194720e-02
6.313466738777717779e+01,4.038565242023486324e-01,6.170661338273018132e-03
6.324619914668589615e+01,4.049790955066844278e-01,7.379838207360876409e-03
6.335003906015263908e+01,4.027863994613606335e-01,6.777176089206184313e-03
6.344618712817739237e+01,4.060772295833223189e-01,7.909644490610719114e-03
6.353464335076017022e+01,4.105386916141006703e-01,7.712598905440369579e-03
6.361540772790096554e+01,4.001991130115218342e-01,8.369830287901676436e-03
6.368848025959978543e+01,4.069177456363781697e-01,9.124078405831272109e-03
6.375386094585661567e+01,4.074625955093780227e-01,9.651206274047851100e-03
6.381154978667147759e+01,4.000431633895581429e-01,7.629100120403471685e-03
6.386154678204434987e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.390385193197523961e+01,4.043733622718944654e-01,8.782846447495482045e-03
6.393846523646415392e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.396538669551108569e+01,4.084663656170888224e-01,8.923756760350603362e-03
6.398461630911604203e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.399615407727900873e+01,4.049694253472310712e-01,7.662086199277520077e-03
