index,energy_per_site
0.000000000000000000e+00,5.368504012895550792e-01
1.000000000000000000e+00,4.200979025942371270e-01
2.000000000000000000e+00,4.198791366186816476e-01
3.000000000000000000e+00,4.204337558609859693e-01
4.000000000000000000e+00,4.189396053446120538e-01
5.000000000000000000e+00,4.187915000123374476e-01
6.000000000000000000e+00,4.192099310371114051e-01
7.000000000000000000e+00,4.195843488405884836e-01
8.000000000000000000e+00,4.206609972804467579e-01
9.000000000000000000e+00,4.186857843148072966e-01
