index,energy_per_site
0.000000000000000000e+00,5.330426375715408005e-01
1.000000000000000000e+00,3.572696089196321090e-01
2.000000000000000000e+00,3.537010227562170095e-01
3.000000000000000000e+00,3.543901017591970515e-01
4.000000000000000000e+00,3.809704587481741456e-01
5.000000000000000000e+00,3.547794584558881525e-01
6.000000000000000000e+00,3.612789560554274804e-01
7.000000000000000000e+00,3.512571666687969718e-01
8.000000000000000000e+00,3.662370165458220250e-01
9.000000000000000000e+00,3.555978620502729948e-01
