r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,5.742580894155497884e-01,2.424994369457619640e-03
1.969112433147053309e+00,4.646760831261902425e-01,3.962470699546575235e-03
2.942130881557602606e+00,4.057735415906777443e-01,4.548096738304280295e-03
3.907457484526176472e+00,3.651191948938088405e-01,5.134605314731738486e-03
4.865092242052753591e+00,3.350397311510120990e-01,5.712656230887792376e-03
5.815035154137369489e+00,3.117313560480275414e-01,6.489391269383525639e-03
6.757286220780002850e+00,2.908896402689537530e-01,7.731840831928192374e-03
7.691845441980646569e+00,2.727186079955734588e-01,8.570011441519803999e-03
8.618712817739321963e+00,2.586424756736714903e-01,9.427671865829958392e-03
9.537888348056007715e+00,2.434836451899545506e-01,1.111455836473093130e-02
1.044937203293071804e+01,2.294877808922996254e-01,1.254249005311094955e-02
1.135316387236343161e+01,2.180940902334846943e-01,1.350046127457436504e-02
1.224926386635418396e+01,2.071879139243803236e-01,1.457122208479223399e-02
1.313767201490294667e+01,1.984331614894613294e-01,1.547019329807101072e-02
1.401838831800973395e+01,1.911395223756426898e-01,1.597072624263471893e-02
1.489141277567453869e+01,1.841381764376882335e-01,1.693228846629791368e-02
1.575674538789736090e+01,1.785306550596594821e-01,1.777683534552260136e-02
1.661438615467820767e+01,1.726789901081258738e-01,1.838667879046417333e-02
1.746433507601707191e+01,1.664975006948230529e-01,1.934743047902067956e-02
1.830659215191395361e+01,1.607703440116693416e-01,2.027379171097460839e-02
1.914115738236885278e+01,1.548297094320464362e-01,2.095631356259978692e-02
1.996803076738176230e+01,1.493793357791914911e-01,2.197485709261563086e-02
2.078721230695270350e+01,1.446151819533729177e-01,2.255307931536865151e-02
2.159870200108166216e+01,1.398345533082980541e-01,2.282482085687010179e-02
2.240249984976864539e+01,1.352952685938015875e-01,2.354165607553801443e-02
2.319860585301364608e+01,1.304299431441559576e-01,2.411118803043557288e-02
2.398702001081665003e+01,1.258953917990990601e-01,2.468833654697115063e-02
2.476774232317768565e+01,1.203782725525174430e-01,2.519741304664688958e-02
2.554077279009674584e+01,1.156451626305838448e-01,2.539944854723500539e-02
2.630611141157382349e+01,1.118036740198633805e-01,2.593235353284683437e-02
2.706375818760891860e+01,1.070782191871375855e-01,2.571970162393365233e-02
2.781371311820203118e+01,1.044387257599550811e-01,2.657190901861091956e-02
2.855597620335316833e+01,9.994587298349123794e-02,2.640738088503605946e-02
2.929054744306231584e+01,9.523404378184305297e-02,2.646400904469356843e-02
3.001742683732948791e+01,9.195293798596382295e-02,2.710815565651124998e-02
3.073661438615468455e+01,8.745360494098410042e-02,2.732071100957959159e-02
3.144811008953789155e+01,8.574336123195168413e-02,2.771925348228237648e-02
3.215191394747911602e+01,8.343552069728646381e-02,2.876851983398269128e-02
3.284802595997836505e+01,8.074414329622300879e-02,2.868358898210891794e-02
3.353644612703563155e+01,7.816527198554600042e-02,2.913191029378470534e-02
3.421717444865092261e+01,7.546379993667988451e-02,2.944631739827954786e-02
3.489021092482423114e+01,7.421306669768405750e-02,2.986745567276510860e-02
3.555555555555555003e+01,7.230059071041433638e-02,2.989552407078593238e-02
3.621320834084490059e+01,6.961826291791417542e-02,2.997044867383559172e-02
3.686316928069226151e+01,6.702584002929189155e-02,3.020359087279614330e-02
3.750543837509764700e+01,6.519358562224684961e-02,3.003958953943813848e-02
3.814001562406104995e+01,6.247444510945686369e-02,3.010264523538467435e-02
3.876690102758247747e+01,5.850564004706104715e-02,3.033667716203130096e-02
3.938609458566192245e+01,5.718910512262198598e-02,3.021482998996919897e-02
3.999759629829938490e+01,5.666750703388664934e-02,3.047606178432847243e-02
4.060140616549486481e+01,5.337968580807027352e-02,3.042916625317321211e-02
4.119752418724836218e+01,5.112617721367954116e-02,3.044558625362532578e-02
4.178595036355989123e+01,5.020489623597006873e-02,3.052354612297716874e-02
4.236668469442942353e+01,4.815546673062345850e-02,3.067840037875612172e-02
4.293972717985697329e+01,4.715092298581835539e-02,3.079897792837111431e-02
4.350507781984255473e+01,4.560486348444117016e-02,3.134132343566647244e-02
4.406273661438615363e+01,4.251365755496819970e-02,3.140543613461409256e-02
4.461270356348777000e+01,4.137945579085102604e-02,3.102256581964133592e-02
4.515497866714740383e+01,3.868227409518323889e-02,3.082895245801227715e-02
4.568956192536505512e+01,3.704241930423109175e-02,3.082299588353770714e-02
4.621645333814073808e+01,3.652952794397248265e-02,3.138787271766588227e-02
4.673565290547442430e+01,3.492455407379900512e-02,3.035865041750010138e-02
4.724716062736614219e+01,3.587000199894666008e-02,3.052828920296981122e-02
4.775097650381587755e+01,3.505949481126156841e-02,3.048979613733938596e-02
4.824710053482363037e+01,3.480119418215212035e-02,3.046936765169822037e-02
4.873553272038940065e+01,3.460520584774819108e-02,3.113978303112999516e-02
4.921627306051318840e+01,3.411805682186648536e-02,3.047523148390191006e-02
4.968932155519500071e+01,3.535741969614211722e-02,3.135701755426175547e-02
5.015467820443483049e+01,3.295731823443933534e-02,3.035249557923826169e-02
5.061234300823267773e+01,3.344664041031263080e-02,3.143129363456278330e-02
5.106231596658854244e+01,3.006645343158762321e-02,2.974550821687579200e-02
5.150459707950243171e+01,3.083448896169673284e-02,3.083940853546371375e-02
5.193918634697433845e+01,2.977833903193459475e-02,3.016719182300863292e-02
5.236608376900426975e+01,2.804993989593216816e-02,2.941123615837449440e-02
5.278528934559221142e+01,2.903903212903323830e-02,2.966408241738946808e-02
5.319680307673817765e+01,2.648972825666551928e-02,2.835511232607643151e-02
5.360062496244215424e+01,2.917563181574027789e-02,2.936203519138180784e-02
5.399675500270416251e+01,2.708958962742842938e-02,2.720994069034515447e-02
5.438519319752418824e+01,3.027498874901350667e-02,2.869610271883404548e-02
5.476593954690223143e+01,2.739314504628732883e-02,2.653619581896901614e-02
5.513899405083829208e+01,2.977902561597200320e-02,2.769620712229151419e-02
5.550435670933237020e+01,3.090079521271428542e-02,2.652738263131809368e-02
5.586202752238447289e+01,2.923260813565485908e-02,2.527109675981226156e-02
5.621200648999459304e+01,3.232938630438182692e-02,2.709234082301322302e-02
5.655429361216273065e+01,2.855227398217290852e-02,2.490160840750234653e-02
5.688888888888888573e+01,3.199434487609370548e-02,2.468911040810345750e-02
5.721579232017306538e+01,3.423122105508107776e-02,2.464934600319591829e-02
5.753500390601526249e+01,3.152733300314183862e-02,2.225069011519737253e-02
5.784652364641547706e+01,3.550249944565452009e-02,2.430417379589360632e-02
