index,energy_per_site
0.000000000000000000e+00,7.270494104035986338e-02
1.000000000000000000e+00,5.029509054308651389e-02
2.000000000000000000e+00,5.753493598136903003e-02
3.000000000000000000e+00,5.350284640414366966e-02
4.000000000000000000e+00,5.630487776705422193e-02
5.000000000000000000e+00,5.808926745910817507e-02
6.000000000000000000e+00,6.254378389103015801e-02
7.000000000000000000e+00,5.448586885036457023e-02
8.000000000000000000e+00,5.876302333882757467e-02
9.000000000000000000e+00,5.465402270300712129e-02
