r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770414201183399427e-01,9.589282623492764168e-01,8.413767448972802676e-04
1.938934911242604642e+00,9.471836046794920305e-01,1.379469390261480171e-03
2.885680473372783439e+00,9.406050551098903423e-01,1.647063074606402045e-03
3.817278106508876334e+00,9.357035490872881445e-01,1.823632272099612968e-03
4.733727810650883328e+00,9.310453038701365092e-01,2.043316602981812800e-03
5.635029585798818630e+00,9.274630074139457170e-01,2.249201484023516297e-03
6.521183431952664478e+00,9.245686832938313504e-01,2.309462216183020677e-03
7.392189349112427976e+00,9.217672211036105345e-01,2.434495272036103775e-03
8.248047337278105573e+00,9.193059601021454919e-01,2.641457345589882499e-03
9.088757396449704373e+00,9.175405155926377176e-01,3.049858694628077189e-03
9.914319526627220824e+00,9.153770000645505833e-01,3.608861457562584276e-03
1.072473372781065137e+01,9.136867497351963685e-01,4.076506792146849557e-03
1.151999999999999602e+01,9.120304791777480435e-01,4.684421122425071193e-03
1.230011834319526542e+01,9.102115781594346533e-01,5.375208580811660294e-03
1.306508875739645248e+01,9.086522571375094115e-01,5.901549608298215475e-03
1.381491124260355008e+01,9.064059859971119737e-01,6.444102083622013991e-03
1.454958579881656533e+01,9.043182695659317538e-01,7.043071282701266617e-03
1.526911242603550534e+01,9.022686119368281688e-01,7.620803019927346010e-03
1.597349112426035944e+01,8.999869874005697046e-01,8.363926041384158946e-03
1.666272189349112409e+01,8.983260183912629149e-01,9.128039068367174019e-03
1.733680473372780995e+01,8.969354188864298028e-01,9.444128519123944770e-03
1.799573964497041345e+01,8.949137453280744392e-01,1.022512172686014520e-02
1.863952662721893816e+01,8.932726451355019748e-01,1.103247459929828679e-02
1.926816568047337341e+01,8.925682199205724476e-01,1.177943280190687537e-02
1.988165680473372632e+01,8.898498409572476175e-01,1.231730129478934843e-02
2.048000000000000043e+01,8.880173878761137285e-01,1.293328876405058780e-02
2.106319526627219219e+01,8.875986166199798522e-01,1.351227538005704033e-02
2.163124260355029804e+01,8.851248089396627217e-01,1.406283628222262938e-02
2.218414201183431800e+01,8.829735128855983328e-01,1.468867320259265030e-02
2.272189349112426271e+01,8.824984382523971549e-01,1.508751990450981836e-02
2.324449704142012152e+01,8.802221649763961597e-01,1.565424321394002713e-02
2.375195266272189443e+01,8.792192914922524194e-01,1.592553741448009957e-02
2.424426035502958499e+01,8.771248007923182488e-01,1.652971081762312847e-02
2.472142011834319675e+01,8.750333431922976413e-01,1.697296412502776602e-02
2.518343195266272261e+01,8.735957138879353323e-01,1.752544210740347719e-02
2.563029585798816612e+01,8.709912379625389667e-01,1.821383663099924305e-02
2.606201183431952728e+01,8.690321184844010949e-01,1.906407921140910663e-02
2.647857988165680609e+01,8.675004786084667963e-01,1.908607007988230228e-02
2.688000000000000256e+01,8.644007328416528635e-01,2.019935162914657939e-02
2.726627218934911312e+01,8.626843308648981523e-01,1.987790515571333932e-02
2.763739644970414133e+01,8.598841840233933942e-01,2.257457066005141844e-02
2.799337278106509075e+01,8.585222665849165935e-01,2.060960356696159984e-02
2.833420118343195426e+01,8.555686036725432819e-01,2.169497361912424427e-02
2.865988165680473543e+01,8.554482606135382916e-01,2.290919666174864866e-02
2.897041420118343069e+01,8.521542222449089987e-01,2.145351869322678975e-02
2.926579881656804716e+01,8.507656735706757845e-01,2.285698709272752580e-02
2.954603550295858128e+01,8.503304764342398681e-01,2.320734515869469702e-02
2.981112426035502949e+01,8.478616517972000777e-01,2.322719640815969558e-02
3.006106508875739536e+01,8.470171523138362302e-01,2.376602905961672577e-02
3.029585798816568243e+01,8.468213926260002022e-01,2.371598968258002010e-02
3.051550295857988360e+01,8.451166399898266679e-01,2.357636335798555735e-02
3.071999999999999886e+01,8.446018668433636911e-01,2.481830686083211918e-02
3.090934911242603533e+01,8.395868651370477220e-01,2.342115373701850189e-02
3.108355029585798945e+01,8.443213215174317776e-01,2.411418581324061006e-02
3.124260355029585767e+01,8.401549165956104792e-01,2.409337409484059792e-02
3.138650887573964710e+01,8.395413487335792180e-01,2.463923327817507669e-02
3.151526627218935062e+01,8.366865737560933436e-01,2.512490660740808804e-02
3.162887573964497179e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.172733727810651061e+01,8.400156757488647097e-01,2.583822519586589581e-02
3.181065088757396353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187881656804733765e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193183431952662588e+01,8.386217615037975248e-01,2.501441664785901756e-02
3.196970414201183530e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199242603550295883e+01,8.290637317088914715e-01,2.869251434200093681e-02
