index,energy_per_site
0.000000000000000000e+00,-2.698613385502857676e-01
1.000000000000000000e+00,-2.772140989053922144e+00
2.000000000000000000e+00,-2.778942813261493505e+00
3.000000000000000000e+00,-2.770964791740276212e+00
4.000000000000000000e+00,-2.767265707007481090e+00
5.000000000000000000e+00,-2.775793194772683936e+00
6.000000000000000000e+00,-2.775241014363934333e+00
7.000000000000000000e+00,-2.771196188802494298e+00
8.000000000000000000e+00,-2.780521582040999640e+00
9.000000000000000000e+00,-2.771305874794406154e+00
