r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.550045913682261300e-01,9.787291058955602807e-01,8.084219539168708722e-04
1.880624426078970401e+00,9.718256921314110119e-01,1.170236121366222907e-03
2.776859504132232814e+00,9.676277151758259087e-01,1.459768228838407168e-03
3.643709825528008039e+00,9.645284116802342878e-01,1.745750291813391282e-03
4.481175390266297853e+00,9.628800024034847027e-01,2.008597724300565691e-03
5.289256198347109361e+00,9.610037662818731174e-01,2.460966835504963153e-03
6.067952249770431905e+00,9.589686982178698971e-01,2.708944001261506980e-03
6.817263544536272590e+00,9.564467753290161189e-01,3.176528477431432573e-03
7.537190082644627864e+00,9.536986043548363323e-01,3.635578219371249451e-03
8.227731864095499503e+00,9.507229355432159634e-01,3.979816596238798521e-03
8.888888888888889284e+00,9.498328811806888705e-01,4.247466290386649711e-03
9.520661157024793653e+00,9.475974935121155296e-01,4.638204062588933974e-03
1.012304866850321261e+01,9.446289042325619612e-01,5.091695087184451747e-03
1.069605142332415149e+01,9.434862534985397620e-01,5.451376276800797525e-03
1.123966942148760495e+01,9.413474391799501184e-01,5.774362810807866925e-03
1.175390266299357123e+01,9.401650613359719966e-01,5.967297788980347947e-03
1.223875114784205564e+01,9.386261120864499707e-01,6.179514109877983115e-03
1.269421487603305820e+01,9.365972910336016755e-01,6.098319574979033618e-03
1.312029384756657535e+01,9.343265552216186709e-01,6.685319584376098190e-03
1.351698806244260709e+01,9.333678933941886857e-01,6.015476128393194150e-03
1.388429752066115697e+01,9.337520339917605439e-01,5.996225658671272898e-03
1.422222222222222321e+01,9.277571995651209269e-01,5.795087883226692285e-03
1.453076216712580404e+01,9.333949935045064983e-01,6.289042895129243194e-03
1.480991735537190124e+01,9.287825569657911506e-01,6.132318304440231155e-03
1.505968778696051480e+01,9.254684326134803296e-01,5.036140379240720139e-03
1.528007346189164295e+01,9.256404324764345715e-01,5.508516226477872674e-03
1.547107438016528924e+01,9.262017639473328900e-01,7.485013977021969835e-03
1.563269054178145012e+01,9.275466630347777297e-01,5.496565357548080684e-03
1.576492194674012914e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.586776859504132275e+01,9.272254451730985725e-01,5.748244153650742747e-03
1.594123048668503273e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.598530762167125729e+01,9.181086216548461909e-01,7.757026089699151084e-03
