r,r_error,G,G_error
8.717797887081346175e+00,0.000000000000000000e+00,1.166263234409946475e-01,1.342710752251143318e-03
8.717797887081347952e+00,0.000000000000000000e+00,9.893024185620082067e-02,8.565860405772843722e-04
8.717797887081347952e+00,5.355917390974760458e-16,1.367027816804902984e-01,2.456016030792491922e-03
8.888194417315586904e+00,5.355917390974760458e-16,1.155277422646574653e-01,3.317996699613807131e-03
8.888194417315586904e+00,0.000000000000000000e+00,1.944520415942149402e-02,4.534406527971511502e-03
8.888194417315588680e+00,0.000000000000000000e+00,1.050806851510414641e-01,1.439285996347376348e-03
8.888194417315590456e+00,0.000000000000000000e+00,8.084974017812879277e-02,7.580467858133572686e-04
8.999999999999994671e+00,5.355917390974760458e-16,1.066173277206639847e-01,5.389096239932127455e-03
8.999999999999998224e+00,5.355917390974760458e-16,6.580075442122639007e-02,2.293364065575661213e-03
8.999999999999998224e+00,0.000000000000000000e+00,1.213795435709739273e-01,5.360675572844093850e-03
9.000000000000000000e+00,0.000000000000000000e+00,9.714675398415831276e-02,1.026605638537518312e-03
9.000000000000001776e+00,0.000000000000000000e+00,4.259675936808510893e-02,6.252811609992501435e-03
9.000000000000001776e+00,5.355917390974760458e-16,1.836998455136071295e-01,4.090378837667682163e-03
9.165151389911674329e+00,5.355917390974760458e-16,9.708234419956997263e-02,3.450436777380386059e-03
9.165151389911676105e+00,5.355917390974760458e-16,9.159144493475873672e-02,2.225895620570585674e-03
9.165151389911681434e+00,5.355917390974760458e-16,1.046247427082989123e-01,1.290761976588965590e-03
9.165151389911683211e+00,5.355917390974760458e-16,6.708270824738185589e-02,9.984304132537092681e-04
9.165151389911683211e+00,0.000000000000000000e+00,6.673312144277941671e-02,1.716756251769784329e-03
9.539392014169450817e+00,0.000000000000000000e+00,9.434941474844932285e-02,4.925741862233152038e-03
9.539392014169452594e+00,0.000000000000000000e+00,1.077978738220097960e-01,3.346239355581673465e-03
9.539392014169452594e+00,5.355917390974760458e-16,8.481749504255685357e-02,7.457991240779175430e-04
9.539392014169454370e+00,5.355917390974760458e-16,9.014777444484126101e-02,8.177943354040462763e-04
9.539392014169459699e+00,5.355917390974760458e-16,9.126453223188307762e-02,1.127682777898932412e-03
9.539392014169461476e+00,5.355917390974760458e-16,1.567512346770018883e-01,5.116006316705308879e-03
9.539392014169463252e+00,5.355917390974760458e-16,9.801833260039762019e-02,7.519167078836019522e-03
9.643650760992953153e+00,5.355917390974760458e-16,1.165944288395692890e-01,4.720797323576039761e-03
9.643650760992953153e+00,0.000000000000000000e+00,7.498676663926322206e-02,1.252178686780138894e-03
9.643650760992954929e+00,0.000000000000000000e+00,9.576304047040493095e-02,1.031786960186602568e-03
9.643650760992956705e+00,0.000000000000000000e+00,8.731526954035871702e-02,1.200151271600711318e-03
9.643650760992958482e+00,5.355917390974760458e-16,1.081695911143499139e-01,7.522162409650409720e-03
9.848857801796102152e+00,0.000000000000000000e+00,8.298199192585017925e-02,7.571015817018840769e-04
9.848857801796102152e+00,5.355917390974760458e-16,8.730247355662074105e-02,1.123861754740544672e-03
9.848857801796103928e+00,5.355917390974760458e-16,1.132013077291764702e-01,1.870990774724665172e-03
9.848857801796105704e+00,5.355917390974760458e-16,4.127535185125685846e-02,2.560601371240696193e-03
9.848857801796111033e+00,5.355917390974760458e-16,7.487406982228526908e-02,4.504388465714674952e-03
9.999999999999998224e+00,5.355917390974760458e-16,8.174565455845356210e-02,3.558190431415675023e-03
9.999999999999998224e+00,0.000000000000000000e+00,1.149646734359285605e-01,6.549436702053689982e-03
1.000000000000000000e+01,0.000000000000000000e+00,9.012541560275280639e-02,1.181946730258120809e-03
1.000000000000000178e+01,0.000000000000000000e+00,4.733898686761089242e-02,2.832251058427658584e-03
1.014889156509221380e+01,0.000000000000000000e+00,1.090112150546185127e-01,3.928446274230132026e-03
1.014889156509221557e+01,5.355917390974760458e-16,8.285624703416116787e-02,9.213116067249085567e-04
1.014889156509221735e+01,5.355917390974760458e-16,8.048421170840369676e-02,1.214941020065871038e-03
1.014889156509221912e+01,5.355917390974760458e-16,8.965182487915920873e-02,1.715185970736703407e-03
1.014889156509222445e+01,5.355917390974760458e-16,1.388413120381850330e-01,4.137652377582201960e-03
1.014889156509222623e+01,5.355917390974760458e-16,3.445848074105449521e-02,1.130072176372384427e-02
1.039230484541325872e+01,5.355917390974760458e-16,5.029007776716105937e-02,7.469587435004988382e-03
1.039230484541326227e+01,5.355917390974760458e-16,9.857841658040475408e-02,2.652440713161203101e-03
1.039230484541326227e+01,0.000000000000000000e+00,9.858064581262525328e-02,1.902579149153332642e-03
1.039230484541326405e+01,0.000000000000000000e+00,7.186104278380905930e-02,1.101331273151371411e-03
1.039230484541326582e+01,0.000000000000000000e+00,1.077702387645209092e-01,1.873003919176314744e-03
1.039230484541326582e+01,5.355917390974760458e-16,1.559275628754558385e-01,4.724953772335950021e-03
1.044030650891054179e+01,5.355917390974760458e-16,4.501037992990189474e-02,3.715171627013895850e-03
1.044030650891054890e+01,5.355917390974760458e-16,1.003033676803903734e-01,1.612480067783095446e-03
1.044030650891055068e+01,5.355917390974760458e-16,9.135309690230418445e-02,9.294850515909250767e-04
1.044030650891055068e+01,0.000000000000000000e+00,7.630622775560823301e-02,3.817290330879515720e-04
1.044030650891055245e+01,0.000000000000000000e+00,2.676722799385721982e-02,2.325747507419954549e-03
1.044030650891055423e+01,0.000000000000000000e+00,1.502561067293228525e-01,4.891356864259119482e-03
1.053565375285273653e+01,5.355917390974760458e-16,8.097605742765780212e-02,2.706031353631585187e-03
1.053565375285273653e+01,0.000000000000000000e+00,8.238167659962779277e-02,1.125035176411220625e-03
1.053565375285273831e+01,0.000000000000000000e+00,7.899540045899279550e-02,8.198350706539772300e-04
1.053565375285274008e+01,0.000000000000000000e+00,7.980319041821261339e-02,1.309739758680585888e-03
1.053565375285274186e+01,5.355917390974760458e-16,-1.381419365246716775e-02,1.041650404296061254e-02
1.058300524425835754e+01,5.355917390974760458e-16,4.939275365022473274e-02,2.721199412091076207e-03
1.058300524425835931e+01,0.000000000000000000e+00,6.240821773450822008e-02,2.015633870082857073e-03
1.058300524425836109e+01,0.000000000000000000e+00,8.192369169272709084e-02,1.111032619719408247e-03
1.058300524425836109e+01,5.355917390974760458e-16,8.137429815089108898e-02,6.754746811169051908e-04
1.058300524425836819e+01,5.355917390974760458e-16,9.182146079617771461e-02,4.157812747617810854e-03
1.081665382639195805e+01,1.071183478194952092e-15,6.380032119170596372e-02,3.835720967619791512e-03
1.081665382639196160e+01,5.355917390974760458e-16,1.291108551525405046e-01,5.999532486373437314e-03
1.081665382639196871e+01,1.071183478194952092e-15,5.408081660639450089e-02,4.117949889412964373e-03
1.081665382639196871e+01,5.355917390974760458e-16,1.070233786143856974e-01,2.635505887853305858e-03
1.081665382639196871e+01,0.000000000000000000e+00,7.316248714807174758e-02,8.933056751745264762e-04
1.081665382639197048e+01,0.000000000000000000e+00,1.282036869026100812e-01,2.591331997659071344e-03
1.081665382639197226e+01,0.000000000000000000e+00,1.155486811583543716e-01,4.887224729583136869e-03
1.099999999999999822e+01,0.000000000000000000e+00,8.302847642167549003e-02,2.230541610225099131e-03
1.100000000000000000e+01,0.000000000000000000e+00,6.857182245066571757e-02,1.068961119361176325e-03
1.100000000000000178e+01,0.000000000000000000e+00,1.090860227995700121e-01,1.604227319302421262e-03
1.100000000000000178e+01,1.071183478194952092e-15,-4.621180925793409722e-03,1.040026460817456040e-02
1.113552872566003771e+01,0.000000000000000000e+00,7.590257591828732109e-02,4.826207041591385610e-03
1.113552872566003948e+01,5.355917390974760458e-16,7.827700546852807417e-02,1.693843760647333746e-03
1.113552872566003948e+01,1.071183478194952092e-15,7.281173947101725330e-02,5.982700000380724399e-04
1.113552872566004304e+01,5.355917390974760458e-16,7.790374988615246521e-02,1.232731166094418532e-03
1.113552872566005014e+01,1.071183478194952092e-15,5.477439255419285641e-02,1.686307088514865096e-03
