index,energy_per_site
0.000000000000000000e+00,5.216148726768059518e-01
1.000000000000000000e+00,3.580725160494395709e-01
2.000000000000000000e+00,3.712475427972830033e-01
3.000000000000000000e+00,3.656534477009426021e-01
4.000000000000000000e+00,3.680546242229408849e-01
5.000000000000000000e+00,3.696241399891330159e-01
6.000000000000000000e+00,3.629018822980375480e-01
7.000000000000000000e+00,3.687377165156990877e-01
8.000000000000000000e+00,3.611863346214571058e-01
9.000000000000000000e+00,3.631796831895551247e-01
