index,energy_per_site
0.000000000000000000e+00,5.298466719409209436e-01
1.000000000000000000e+00,2.811422423669026061e-01
2.000000000000000000e+00,2.846708233575195868e-01
3.000000000000000000e+00,2.850152485262309465e-01
4.000000000000000000e+00,2.818625478538107076e-01
5.000000000000000000e+00,2.784813438159170484e-01
6.000000000000000000e+00,2.798989365513131489e-01
7.000000000000000000e+00,2.801450980752125952e-01
8.000000000000000000e+00,2.826752635888760135e-01
9.000000000000000000e+00,2.835600916114855430e-01
