r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770414201183399427e-01,8.508248334767536392e-01,2.617709011226529870e-03
1.938934911242604642e+00,8.046111662294480604e-01,3.747405834976606613e-03
2.885680473372783439e+00,7.765265364306526141e-01,4.345898891346257169e-03
3.817278106508876334e+00,7.566423022444561663e-01,4.655547548490295180e-03
4.733727810650883328e+00,7.407125139161162553e-01,4.859208390429412168e-03
5.635029585798818630e+00,7.284078638377501358e-01,5.141308979386039965e-03
6.521183431952664478e+00,7.175529246989006404e-01,5.719733974342268608e-03
7.392189349112427976e+00,7.042384476178866759e-01,7.323701361460597734e-03
8.248047337278105573e+00,6.928565528176777732e-01,8.590937994575140874e-03
9.088757396449704373e+00,6.849912374356608158e-01,9.783607020736748844e-03
9.914319526627220824e+00,6.759470964906636459e-01,1.074551266247641100e-02
1.072473372781065137e+01,6.692371069860778565e-01,1.160934525937638157e-02
1.151999999999999602e+01,6.590458757299483272e-01,1.269776161252577328e-02
1.230011834319526542e+01,6.492304592183788525e-01,1.371398305624143069e-02
1.306508875739645248e+01,6.426150351651973569e-01,1.453560000540674892e-02
1.381491124260355008e+01,6.337878290086388366e-01,1.506452526740056051e-02
1.454958579881656533e+01,6.251317645793580402e-01,1.575104124723266524e-02
1.526911242603550534e+01,6.159954576651978098e-01,1.629504561821972994e-02
1.597349112426035944e+01,6.087882675666093091e-01,1.718943945096673698e-02
1.666272189349112409e+01,6.036766641108842757e-01,1.809238281331860404e-02
1.733680473372780995e+01,5.981508914702979851e-01,1.839820192749717920e-02
1.799573964497041345e+01,5.900022263880672080e-01,1.955699080863362513e-02
1.863952662721893816e+01,5.823415420941701059e-01,2.036132823032663769e-02
1.926816568047337341e+01,5.776664722271039887e-01,2.077598423981181011e-02
1.988165680473372632e+01,5.686832087287561066e-01,2.161582659722902089e-02
2.048000000000000043e+01,5.603154259571443419e-01,2.231189849542978415e-02
2.106319526627219219e+01,5.562501351177916442e-01,2.172104483536355102e-02
2.163124260355029804e+01,5.496536010107030412e-01,2.360523876707100108e-02
2.218414201183431800e+01,5.427018510370540394e-01,2.410719677598139807e-02
2.272189349112426271e+01,5.379345668386585899e-01,2.443226297990309590e-02
2.324449704142012152e+01,5.341271660897703999e-01,2.516817101826407735e-02
2.375195266272189443e+01,5.286875364520663423e-01,2.565118842528790397e-02
2.424426035502958499e+01,5.271939996840081522e-01,2.621572127551633283e-02
2.472142011834319675e+01,5.215863578545563151e-01,2.719843293494917866e-02
2.518343195266272261e+01,5.213626955650593198e-01,2.772251672955467969e-02
2.563029585798816612e+01,5.109037756355012672e-01,2.838039565462931527e-02
2.606201183431952728e+01,5.135435034775684970e-01,2.937086831431430858e-02
2.647857988165680609e+01,5.010160661027309725e-01,2.940135829559003058e-02
2.688000000000000256e+01,5.008353819881379287e-01,3.005563443281961122e-02
2.726627218934911312e+01,4.891384203457309066e-01,3.104396994960123904e-02
2.763739644970414133e+01,5.037732080222979691e-01,3.629023086715265495e-02
2.799337278106509075e+01,4.870097888547266218e-01,3.251382278925595698e-02
2.833420118343195426e+01,4.851416662605284591e-01,3.511443380782317686e-02
2.865988165680473543e+01,4.874722476710549035e-01,4.012774915498616701e-02
2.897041420118343069e+01,4.650209065043651724e-01,3.634996080302449473e-02
2.926579881656804716e+01,4.797901304712880455e-01,4.074976723031889514e-02
2.954603550295858128e+01,4.766071680598692462e-01,4.251896805906318216e-02
2.981112426035502949e+01,4.541032135549672444e-01,4.222664981186233235e-02
3.006106508875739536e+01,4.459690551645199563e-01,4.581894703944659059e-02
3.029585798816568243e+01,4.702395890500541409e-01,4.567029589873407985e-02
3.051550295857988360e+01,4.541984621409826950e-01,4.389549558814746094e-02
3.071999999999999886e+01,4.419314189405460502e-01,4.790119320205032949e-02
3.090934911242603533e+01,4.268258818450125225e-01,4.325781348628506690e-02
3.108355029585798945e+01,4.619739765882475147e-01,4.871420742054041741e-02
3.124260355029585767e+01,4.774489275585526160e-01,5.381140681098418171e-02
3.138650887573964710e+01,4.314913287136546982e-01,4.826146437366754527e-02
3.151526627218935062e+01,4.394615389613172884e-01,4.786615243844585810e-02
3.162887573964497179e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.172733727810651061e+01,4.283355178683195819e-01,5.142095355162758924e-02
3.181065088757396353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187881656804733765e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193183431952662588e+01,4.232728713784286168e-01,5.242875631198079533e-02
3.196970414201183530e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199242603550295883e+01,4.316378065787477847e-01,5.665348190680575408e-02
