index,energy_per_site
0.000000000000000000e+00,8.194630795826989000e-02
1.000000000000000000e+00,7.614265937900070724e-02
2.000000000000000000e+00,7.443584088160117018e-02
3.000000000000000000e+00,7.582884285696812887e-02
4.000000000000000000e+00,7.389106546221171912e-02
5.000000000000000000e+00,7.612290425481922640e-02
6.000000000000000000e+00,7.704385647811763660e-02
7.000000000000000000e+00,7.825842761902389311e-02
8.000000000000000000e+00,7.679718896703308095e-02
9.000000000000000000e+00,7.526499914086867693e-02
