index,energy_per_site
0.000000000000000000e+00,4.913178972908656128e-01
1.000000000000000000e+00,6.063328446701005126e-02
2.000000000000000000e+00,6.202569519901588585e-02
3.000000000000000000e+00,6.217582055964199217e-02
4.000000000000000000e+00,6.429400115013217398e-02
5.000000000000000000e+00,6.523519271348343640e-02
6.000000000000000000e+00,6.211367335116771415e-02
7.000000000000000000e+00,6.116338162235250564e-02
8.000000000000000000e+00,6.219430209568505008e-02
9.000000000000000000e+00,6.112452737864162988e-02
