x,y,theta
0.000000000000000000e+00,0.000000000000000000e+00,4.148072939320834873e-02
1.000000000000000000e+00,0.000000000000000000e+00,5.025260871014872732e-01
2.000000000000000000e+00,0.000000000000000000e+00,-2.036276464580150103e-01
3.000000000000000000e+00,0.000000000000000000e+00,7.238435430150669259e-02
4.000000000000000000e+00,0.000000000000000000e+00,-3.066133471228883467e-01
5.000000000000000000e+00,0.000000000000000000e+00,-1.151422155661721014e-01
6.000000000000000000e+00,0.000000000000000000e+00,2.578391197862406337e-03
7.000000000000000000e+00,0.000000000000000000e+00,1.605897682665755610e-01
8.000000000000000000e+00,0.000000000000000000e+00,2.244869616456798278e-01
9.000000000000000000e+00,0.000000000000000000e+00,1.090226077962669349e-01
1.000000000000000000e+01,0.000000000000000000e+00,3.271465607584920221e-01
1.100000000000000000e+01,0.000000000000000000e+00,2.055167690545141035e-01
1.200000000000000000e+01,0.000000000000000000e+00,5.861585126472490526e-02
1.300000000000000000e+01,0.000000000000000000e+00,3.261800629066288204e-01
1.400000000000000000e+01,0.000000000000000000e+00,-3.121561380309589850e-02
1.500000000000000000e+01,0.000000000000000000e+00,-2.494790400235118999e-01
1.600000000000000000e+01,0.000000000000000000e+00,5.120435399472834659e-01
1.700000000000000000e+01,0.000000000000000000e+00,-4.935502383280533367e-01
1.800000000000000000e+01,0.000000000000000000e+00,4.111958581331371931e-01
1.900000000000000000e+01,0.000000000000000000e+00,-2.281899322293673427e-01
2.000000000000000000e+01,0.000000000000000000e+00,3.537717486088706176e-01
2.100000000000000000e+01,0.000000000000000000e+00,-1.916696240852165389e-01
2.200000000000000000e+01,0.000000000000000000e+00,-3.522705276217058534e-02
2.300000000000000000e+01,0.000000000000000000e+00,3.326125423982208007e-01
2.400000000000000000e+01,0.000000000000000000e+00,-3.816459819099028428e-01
2.500000000000000000e+01,0.000000000000000000e+00,-1.057893084237945258e-01
2.600000000000000000e+01,0.000000000000000000e+00,-5.431826399629691160e-03
2.700000000000000000e+01,0.000000000000000000e+00,1.038079181085863612e-01
2.800000000000000000e+01,0.000000000000000000e+00,4.720513716673335747e-02
2.900000000000000000e+01,0.000000000000000000e+00,1.800967516283100700e-01
