index,energy_per_site
0.000000000000000000e+00,5.232845362656788346e-01
1.000000000000000000e+00,2.563506840907731066e-01
2.000000000000000000e+00,2.493774734669104709e-01
3.000000000000000000e+00,2.518083255550905841e-01
4.000000000000000000e+00,2.531677131239389311e-01
5.000000000000000000e+00,2.500323225066220512e-01
6.000000000000000000e+00,2.502044081884094440e-01
7.000000000000000000e+00,2.495607548511598051e-01
8.000000000000000000e+00,2.495669914393729982e-01
9.000000000000000000e+00,2.565927581240472488e-01
