index,energy_per_site
0.000000000000000000e+00,5.299314437319219140e-01
1.000000000000000000e+00,2.499628318748539357e-01
2.000000000000000000e+00,2.497124789896528751e-01
3.000000000000000000e+00,2.514082360365202939e-01
4.000000000000000000e+00,2.514627185488884642e-01
5.000000000000000000e+00,2.492223166566099046e-01
6.000000000000000000e+00,2.499514674721237395e-01
7.000000000000000000e+00,2.486379377305357186e-01
8.000000000000000000e+00,2.509307860389094480e-01
9.000000000000000000e+00,2.514398265885354755e-01
