index,energy_per_site
0.000000000000000000e+00,4.878546609771341330e-02
1.000000000000000000e+00,5.160856593488614754e-06
2.000000000000000000e+00,5.327001767159354154e-06
3.000000000000000000e+00,5.156208264735688119e-06
4.000000000000000000e+00,4.941132773681151910e-06
5.000000000000000000e+00,4.886822648333653422e-06
6.000000000000000000e+00,5.299564714210842332e-06
7.000000000000000000e+00,4.867697821143564920e-06
8.000000000000000000e+00,5.173975128016256595e-06
9.000000000000000000e+00,5.244074434716159280e-06
