r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.770414201183399427e-01,9.899583513811337498e-01,1.198372826586250467e-04
1.938934911242604642e+00,9.867174284542441498e-01,2.194307703080282520e-04
2.885680473372783439e+00,9.846233426034372016e-01,3.014121331793808063e-04
3.817278106508876334e+00,9.830323513079272102e-01,4.062691133210178350e-04
4.733727810650883328e+00,9.815576558007315100e-01,4.744103187576573471e-04
5.635029585798818630e+00,9.803142922110557045e-01,5.803338580861038421e-04
6.521183431952664478e+00,9.791868181380488645e-01,6.809922319260486257e-04
7.392189349112427976e+00,9.779977064728075931e-01,8.119946446575242128e-04
8.248047337278105573e+00,9.769740239958462080e-01,9.397606815093519778e-04
9.088757396449704373e+00,9.761488084790783670e-01,1.046409726809874319e-03
9.914319526627220824e+00,9.753233512753398671e-01,1.170485266950392752e-03
1.072473372781065137e+01,9.746835766537473855e-01,1.311808823931837498e-03
1.151999999999999602e+01,9.739285199317853081e-01,1.462653325216538985e-03
1.230011834319526542e+01,9.731430693818390321e-01,1.619781056179419882e-03
1.306508875739645248e+01,9.726212224271751916e-01,1.779614329083143006e-03
1.381491124260355008e+01,9.718912454656338795e-01,1.965775077986072362e-03
1.454958579881656533e+01,9.712370930521919687e-01,2.188246972554366062e-03
1.526911242603550534e+01,9.706421285640817187e-01,2.374649729087964425e-03
1.597349112426035944e+01,9.699470077918929123e-01,2.556730449850451708e-03
1.666272189349112409e+01,9.693139415250418001e-01,2.692355014910234948e-03
1.733680473372780995e+01,9.690030340424866662e-01,2.830987543908105274e-03
1.799573964497041345e+01,9.682405286815447543e-01,3.039592865109788742e-03
1.863952662721893816e+01,9.676770897756408196e-01,3.263554134511844913e-03
1.926816568047337341e+01,9.670461543410067140e-01,3.420913109385354759e-03
1.988165680473372632e+01,9.667389383262643410e-01,3.667001015339042130e-03
2.048000000000000043e+01,9.659981219559297116e-01,3.905473833232888953e-03
2.106319526627219219e+01,9.653794188042935653e-01,4.067874565888461059e-03
2.163124260355029804e+01,9.653838841320924180e-01,4.188130512020321952e-03
2.218414201183431800e+01,9.648330993915721354e-01,4.388100638534789960e-03
2.272189349112426271e+01,9.643299579986067682e-01,4.444406823782116878e-03
2.324449704142012152e+01,9.640720339467987454e-01,4.575757566401762039e-03
2.375195266272189443e+01,9.634220723620281479e-01,4.624648027521146253e-03
2.424426035502958499e+01,9.634439816732838224e-01,4.751610058054870668e-03
2.472142011834319675e+01,9.630295503017437531e-01,4.815221955467852144e-03
2.518343195266272261e+01,9.625803480119575761e-01,4.805919307266732533e-03
2.563029585798816612e+01,9.622954379649163448e-01,4.928844389239396724e-03
2.606201183431952728e+01,9.622604889123427263e-01,4.723161131876923470e-03
2.647857988165680609e+01,9.612178886891115104e-01,5.149487527952792930e-03
2.688000000000000256e+01,9.615075668313249890e-01,4.932872938626118274e-03
2.726627218934911312e+01,9.599123427369481432e-01,5.186047094541532641e-03
2.763739644970414133e+01,9.622449686862740714e-01,4.613417345590899513e-03
2.799337278106509075e+01,9.598491390887926578e-01,5.057421211925478347e-03
2.833420118343195426e+01,9.602182172155429019e-01,4.997841904496411192e-03
2.865988165680473543e+01,9.606001525195790869e-01,4.730337212735484000e-03
2.897041420118343069e+01,9.579357572842850388e-01,5.445468431620054117e-03
2.926579881656804716e+01,9.598429241900170439e-01,5.001786767896168780e-03
2.954603550295858128e+01,9.590099023916772714e-01,5.101824067894481299e-03
2.981112426035502949e+01,9.571570779747218261e-01,5.590528580712603862e-03
3.006106508875739536e+01,9.564061190718391448e-01,6.049870303488996681e-03
3.029585798816568243e+01,9.587311783106007290e-01,5.375992854852327391e-03
3.051550295857988360e+01,9.563109477440677741e-01,5.513590446152345607e-03
3.071999999999999886e+01,9.551700429730378694e-01,6.507906452747911144e-03
3.090934911242603533e+01,9.540241366207662388e-01,6.320849626821179075e-03
3.108355029585798945e+01,9.572371559482429904e-01,5.974726615581680764e-03
3.124260355029585767e+01,9.585447112259238844e-01,5.546310217261140110e-03
3.138650887573964710e+01,9.538646341058956146e-01,6.953606291268562417e-03
3.151526627218935062e+01,9.532756069082251038e-01,6.755469881976517918e-03
3.162887573964497179e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.172733727810651061e+01,9.520127140032796920e-01,7.990062721764681908e-03
3.181065088757396353e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187881656804733765e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.193183431952662588e+01,9.536915547689671646e-01,7.491457503169856452e-03
3.196970414201183530e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.199242603550295883e+01,9.489841342100819865e-01,9.419723616699257271e-03
