r,G(r),G_err(r)
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.884021392945143702e-01,6.350862778510818485e-01,1.653245250340194122e-03
1.969112433147053309e+00,6.351189122740712456e-01,1.544449417541473440e-03
2.942130881557602606e+00,6.342766580138811117e-01,1.436728337033767178e-03
3.907457484526176472e+00,6.345222572083993873e-01,1.594814732488873329e-03
4.865092242052753591e+00,6.350612581261479983e-01,1.615957136193299807e-03
5.815035154137369489e+00,6.352995444593740881e-01,1.651346891607167154e-03
6.757286220780002850e+00,6.344939355158680794e-01,1.669132806844673793e-03
7.691845441980646569e+00,6.344242090080515206e-01,1.790422083630460693e-03
8.618712817739321963e+00,6.347270986558983807e-01,1.648422641227025552e-03
9.537888348056007715e+00,6.350781715227264979e-01,1.869613199683581306e-03
1.044937203293071804e+01,6.347451768823295648e-01,1.837965787382028933e-03
1.135316387236343161e+01,6.350681087999520136e-01,1.618214833634596230e-03
1.224926386635418396e+01,6.348122915263435528e-01,1.824922998434704577e-03
1.313767201490294667e+01,6.347867728763124662e-01,1.771663443471283060e-03
1.401838831800973395e+01,6.347378861455961196e-01,1.693713744877726243e-03
1.489141277567453869e+01,6.344163698565958853e-01,1.725244532858683519e-03
1.575674538789736090e+01,6.344925258293200310e-01,1.648009360886595973e-03
1.661438615467820767e+01,6.348136207363563877e-01,1.700305468286756857e-03
1.746433507601707191e+01,6.346893168023238774e-01,1.806216480770737268e-03
1.830659215191395361e+01,6.344487362543239639e-01,1.614781625498983150e-03
1.914115738236885278e+01,6.348042136783549338e-01,1.782520205218691978e-03
1.996803076738176230e+01,6.350093573964635807e-01,1.483969395266980518e-03
2.078721230695270350e+01,6.357259165367739051e-01,1.411638441397772281e-03
2.159870200108166216e+01,6.351017815106013709e-01,1.521353171269660375e-03
2.240249984976864539e+01,6.345536877667763420e-01,1.558049562326507126e-03
2.319860585301364608e+01,6.348842110924509674e-01,1.526417644666696726e-03
2.398702001081665003e+01,6.353243241841838307e-01,1.512318519801432275e-03
2.476774232317768565e+01,6.350367711185797015e-01,1.534356448265879668e-03
2.554077279009674584e+01,6.349525736188003089e-01,1.379667243067501676e-03
2.630611141157382349e+01,6.344368880124586774e-01,1.419552628513843107e-03
2.706375818760891860e+01,6.349382812631007011e-01,1.456483031153546276e-03
2.781371311820203118e+01,6.341439138925366592e-01,1.544797948275869384e-03
2.855597620335316833e+01,6.345787753844052137e-01,1.535718618564349417e-03
2.929054744306231584e+01,6.342851024900181267e-01,1.465596498941866554e-03
3.001742683732948791e+01,6.347864480179655766e-01,1.576742916955543947e-03
3.073661438615468455e+01,6.343422036540772302e-01,1.600267207646991017e-03
3.144811008953789155e+01,6.346483225865579003e-01,1.551737815462628060e-03
3.215191394747911602e+01,6.345699720449663461e-01,1.494948420615601226e-03
3.284802595997836505e+01,6.344893985326307551e-01,1.672016756571771071e-03
3.353644612703563155e+01,6.340013490712955724e-01,1.631588291330636270e-03
3.421717444865092261e+01,6.343256321702972489e-01,1.501193346302937123e-03
3.489021092482423114e+01,6.339913104059545779e-01,1.731734145421317097e-03
3.555555555555555003e+01,6.343492386041500453e-01,1.550229431523024752e-03
3.621320834084490059e+01,6.345828654227109178e-01,1.653055771301314113e-03
3.686316928069226151e+01,6.343459921989242911e-01,1.576965487074661254e-03
3.750543837509764700e+01,6.335961717532289095e-01,1.841440555485829604e-03
3.814001562406104995e+01,6.339975831240116655e-01,1.809425883803400829e-03
3.876690102758247747e+01,6.335004443943126340e-01,1.769226098880436436e-03
3.938609458566192245e+01,6.336502750305450515e-01,1.723719616624700595e-03
3.999759629829938490e+01,6.337877881230700172e-01,1.925015170047467399e-03
4.060140616549486481e+01,6.347686002373835734e-01,2.186563361821501454e-03
4.119752418724836218e+01,6.340893935789471136e-01,1.837773722349910367e-03
4.178595036355989123e+01,6.335080850686864995e-01,2.073830538739879995e-03
4.236668469442942353e+01,6.335456766736715650e-01,2.080895403480236341e-03
4.293972717985697329e+01,6.331752823619134496e-01,2.082582266720408703e-03
4.350507781984255473e+01,6.332353819499420000e-01,2.246195581532032907e-03
4.406273661438615363e+01,6.339969352022500892e-01,2.117765139244587400e-03
4.461270356348777000e+01,6.338449093542487534e-01,2.267870798054176518e-03
4.515497866714740383e+01,6.335209290148899886e-01,2.368385256669041251e-03
4.568956192536505512e+01,6.341730205928041153e-01,2.208322373344258696e-03
4.621645333814073808e+01,6.334761667066605151e-01,2.257656737964531743e-03
4.673565290547442430e+01,6.340153689841877549e-01,2.161145993765050885e-03
4.724716062736614219e+01,6.341522538392476704e-01,2.290112532227727999e-03
4.775097650381587755e+01,6.336531709481652008e-01,2.080017321058808856e-03
4.824710053482363037e+01,6.344865358247762099e-01,2.366153419819569479e-03
4.873553272038940065e+01,6.341528969655181314e-01,2.261468775372208698e-03
4.921627306051318840e+01,6.348629816058881659e-01,2.179444132760515254e-03
4.968932155519500071e+01,6.337008218273995075e-01,1.967149298563265758e-03
5.015467820443483049e+01,6.339051056755309332e-01,2.044789483135889784e-03
5.061234300823267773e+01,6.344978020623140980e-01,2.251324390655198154e-03
5.106231596658854244e+01,6.348307880729286978e-01,2.346966774222299795e-03
5.150459707950243171e+01,6.343111743025913185e-01,2.501142212780636028e-03
5.193918634697433845e+01,6.337768241878345421e-01,2.269577853296213688e-03
5.236608376900426975e+01,6.340400373680079582e-01,2.469002761865597174e-03
5.278528934559221142e+01,6.348417435610695936e-01,2.530311726759925609e-03
5.319680307673817765e+01,6.335609673823459076e-01,2.817837125475421839e-03
5.360062496244215424e+01,6.334674725868357781e-01,2.584947505317771333e-03
5.399675500270416251e+01,6.337545218749798259e-01,2.721360389224897463e-03
5.438519319752418824e+01,6.333953165091490423e-01,2.816002786710341578e-03
5.476593954690223143e+01,6.332486041307412439e-01,2.709596174752191763e-03
5.513899405083829208e+01,6.332867595929352333e-01,2.648403804966682415e-03
5.550435670933237020e+01,6.348243864742193487e-01,2.692465201201371325e-03
5.586202752238447289e+01,6.336557557609382441e-01,2.612962263660771958e-03
5.621200648999459304e+01,6.336638244897881966e-01,2.937811971069803369e-03
5.655429361216273065e+01,6.341399349610704617e-01,2.975631212912443601e-03
5.688888888888888573e+01,6.337757897950357933e-01,2.447280191492207969e-03
5.721579232017306538e+01,6.331254526287121154e-01,2.709158570520758379e-03
5.753500390601526249e+01,6.334442373916988611e-01,3.485574710283192035e-03
5.784652364641547706e+01,6.334885039491250369e-01,2.418214066477516327e-03
5.815035154137371620e+01,6.339981343760258126e-01,2.828755104852028607e-03
5.844648759088997281e+01,6.332381933525264017e-01,3.053121977204175871e-03
5.873493179496423977e+01,6.329953170992053124e-01,3.246362548711714986e-03
5.901568415359653841e+01,6.334255658323624250e-01,2.862463074186717953e-03
5.928874466678684740e+01,6.341401426275965481e-01,2.410275855328151539e-03
5.955411333453518097e+01,6.339039451129609981e-01,2.523653887031331033e-03
5.981179015684153910e+01,6.325236625416748026e-01,3.049578189925806256e-03
6.006177513370590759e+01,6.339689964556534107e-01,2.838804443952450216e-03
6.030406826512830065e+01,6.331990717138927804e-01,2.757862003640358661e-03
6.053866955110871118e+01,6.316095472983428438e-01,2.745532420964516898e-03
6.076557899164713916e+01,6.326257297734336760e-01,2.772166762649623962e-03
6.098479658674358461e+01,6.326580191424766575e-01,2.775590639352337220e-03
6.119632233639805463e+01,6.340972791691618093e-01,3.102055407375425324e-03
6.140015624061054211e+01,6.318814945368045333e-01,2.465672679206554630e-03
6.159629829938104706e+01,6.330826884723902426e-01,3.434369742148593498e-03
6.178474851270956947e+01,6.349268847804839799e-01,3.137803266331863020e-03
6.196550688059611645e+01,6.303117275903697969e-01,3.238877028914231935e-03
6.213857340304068089e+01,6.309274657449246426e-01,3.620330291263802736e-03
6.230394808004326279e+01,6.329984679501831080e-01,2.489347571085980849e-03
6.246163091160386927e+01,6.318552210978092276e-01,3.284626245447941177e-03
6.261162189772249320e+01,6.318332822755767797e-01,3.547706859758210235e-03
6.275392103839913460e+01,6.324618515850833900e-01,3.774422236389735844e-03
