index,energy_per_site
0.000000000000000000e+00,5.329838833341617871e-02
1.000000000000000000e+00,1.270962814967475409e-02
2.000000000000000000e+00,1.300349317121605314e-02
3.000000000000000000e+00,1.296383353735277265e-02
4.000000000000000000e+00,1.263299162173551170e-02
5.000000000000000000e+00,1.261611749979179610e-02
6.000000000000000000e+00,1.297791015430048260e-02
7.000000000000000000e+00,1.176006561438127339e-02
8.000000000000000000e+00,1.242351544953457405e-02
9.000000000000000000e+00,1.245500698408918624e-02
