index,energy_per_site
0.000000000000000000e+00,4.768159586029668273e-01
1.000000000000000000e+00,1.194450320390106485e-02
2.000000000000000000e+00,1.191265532641468290e-02
3.000000000000000000e+00,1.158691736545738350e-02
4.000000000000000000e+00,1.156331688932589127e-02
5.000000000000000000e+00,1.188747121156626119e-02
6.000000000000000000e+00,1.208281004567853326e-02
7.000000000000000000e+00,1.177662807075553243e-02
8.000000000000000000e+00,1.185479877237741175e-02
9.000000000000000000e+00,1.200106968070706499e-02
