index,energy_per_site
0.000000000000000000e+00,5.211604796702031805e-01
1.000000000000000000e+00,2.906495134859232721e-01
2.000000000000000000e+00,2.972714935362630317e-01
3.000000000000000000e+00,2.887190173076510380e-01
4.000000000000000000e+00,2.997757365524288953e-01
5.000000000000000000e+00,2.911376888015357878e-01
6.000000000000000000e+00,3.022307400782782150e-01
7.000000000000000000e+00,2.949018604208623606e-01
8.000000000000000000e+00,3.035043612255301504e-01
9.000000000000000000e+00,2.991297706369931975e-01
