index,energy_per_site
0.000000000000000000e+00,8.517384084827386848e-02
1.000000000000000000e+00,7.946852265888774969e-02
2.000000000000000000e+00,8.178467237137858337e-02
3.000000000000000000e+00,8.143626390530542269e-02
4.000000000000000000e+00,8.137543488791317003e-02
5.000000000000000000e+00,8.152112138898440219e-02
6.000000000000000000e+00,8.191955952281790299e-02
7.000000000000000000e+00,8.123613881591676411e-02
8.000000000000000000e+00,8.066458134359356935e-02
9.000000000000000000e+00,7.959019110251633333e-02
