index,energy_per_site
0.000000000000000000e+00,4.911675261754120947e-01
1.000000000000000000e+00,3.506408321142087670e-01
2.000000000000000000e+00,3.546088097427011476e-01
3.000000000000000000e+00,3.389421256160757290e-01
4.000000000000000000e+00,3.247733134179409675e-01
5.000000000000000000e+00,3.402234121801702704e-01
6.000000000000000000e+00,3.449838243584939512e-01
7.000000000000000000e+00,3.365254699102269709e-01
8.000000000000000000e+00,3.351167113916675988e-01
9.000000000000000000e+00,3.464678887901306847e-01
