index,energy_per_site
0.000000000000000000e+00,5.137877025784995944e-01
1.000000000000000000e+00,3.537655229824217540e-01
2.000000000000000000e+00,3.546281802770706593e-01
3.000000000000000000e+00,3.324222572615712634e-01
4.000000000000000000e+00,3.540122567743164694e-01
5.000000000000000000e+00,3.532833831988174689e-01
6.000000000000000000e+00,3.440779812762930767e-01
7.000000000000000000e+00,3.439502391369693712e-01
8.000000000000000000e+00,3.500741740791222800e-01
9.000000000000000000e+00,3.486302259254895342e-01
